timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-10982.901,-13009.231,73.819,-139.357,1,0.08000,0.12000,9.600,1.080,-1,400.000,-1,375.000,-1,325.000,325.000,350.000,325.000,-1,1000.000,875.000,-1,950.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
2,-11016.979,-13043.009,70.392,-133.957,0,0.24000,0.36000,28.800,3.240,-1,425.000,-1,375.000,-1,325.000,325.000,350.000,325.000,-1,900.000,850.000,-1,975.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,-11068.480,-13112.263,64.471,-124.237,0,0.40000,0.60000,48.000,5.400,-1,450.000,-1,400.000,-1,350.000,325.000,350.000,300.000,-1,925.000,950.000,-1,1000.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,-11118.506,-13226.304,56.785,-110.197,0,0.56000,0.84000,67.200,7.560,-1,475.000,-1,450.000,-1,375.000,375.000,350.000,300.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
8,-11142.040,-13387.420,48.588,-94.653,0,0.72000,0.86353,86.400,7.772,-1,500.000,-1,500.000,-1,400.000,400.000,350.000,300.000,-1,-1,-1,-1,-1,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
10,-11118.776,-13576.766,33.949,-79.110,0,0.79671,0.86353,95.605,7.772,-1,375.000,-1,375.000,-1,325.000,325.000,350.000,300.000,-1,-1,-1,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,-11045.624,-13752.953,19.891,-63.566,0,0.79671,0.86353,95.605,7.772,-1,400.000,-1,375.000,925.000,325.000,300.000,350.000,300.000,-1,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,2
14,-10927.934,-13903.094,11.122,-48.023,0,0.79671,0.86353,95.605,7.772,-1,400.000,-1,375.000,-1,325.000,325.000,350.000,275.000,-1,-1,-1,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,-10774.315,-14016.206,7.152,-32.479,0,0.79671,0.86353,95.605,7.772,-1,375.000,-1,350.000,-1,300.000,300.000,325.000,300.000,-1,-1,-1,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,-10586.736,-14086.534,6.678,-16.777,0,0.87671,0.88109,105.205,7.930,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,275.000,-1,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
