timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3441.133,1867.093,188.710,-59.388,0.509217,0.860632,-0.003249,-0.860635,0.509222,0.001034,0.002544,0.002269,0.999994,0,0.35608,-0.11620,0.231,-0.002,-1,624.964,-1,629.858,-1,505.946,509.588,540.343,532.016,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-3441.098,1866.580,188.982,-59.391,0.509167,0.860655,-0.004702,-0.860656,0.509181,0.002463,0.004514,0.002792,0.999986,0,0.35609,-0.11612,0.514,-0.003,-1,631.850,-1,635.198,-1,510.402,513.859,542.492,531.933,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-3440.769,1865.628,188.189,-59.398,0.509052,0.860717,-0.005643,-0.860704,0.509078,0.005191,0.007341,0.002215,0.999971,0,0.35611,-0.11604,1.007,-0.007,-1,636.906,-1,640.597,-1,513.775,517.447,539.150,531.250,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-3440.135,1864.304,186.562,-59.410,0.508866,0.860827,-0.005615,-0.860783,0.508897,0.008725,0.010368,0.000393,0.999946,0,0.35613,-0.11593,1.468,-0.011,-1,638.824,-1,645.181,-1,515.331,519.675,530.667,530.818,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-3439.232,1862.705,184.547,-59.418,0.508731,0.860911,-0.005036,-0.860841,0.508754,0.011016,0.012046,-0.001269,0.999927,0,0.35615,-0.11580,1.836,-0.008,14.146,635.777,-1,645.006,-1,513.380,518.340,521.304,528.829,-1,-1,-1,-1,-1,-1,26.094,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
5,-3438.158,1860.835,182.546,-59.420,0.508712,0.860926,-0.004380,-0.860857,0.508727,0.011008,0.011705,-0.001829,0.999930,0,0.35616,-0.11574,2.156,-0.001,14.174,627.973,-1,638.635,-1,507.760,512.925,514.123,524.384,-1,-1,-1,-1,-1,-1,25.936,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
6,-3436.971,1858.620,180.904,-59.421,0.508703,0.860933,-0.003858,-0.860885,0.508716,0.009214,0.009895,-0.001365,0.999950,0,0.35616,-0.11576,2.513,-0.001,14.200,618.139,-1,628.677,-1,500.425,505.407,509.954,518.693,-1,-1,-1,-1,-1,-1,25.794,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
7,-3435.615,1855.977,179.928,-59.424,0.508658,0.860961,-0.003627,-0.860930,0.508670,0.007310,0.008139,-0.000595,0.999967,0,0.35616,-0.11576,2.971,-0.004,14.266,610.985,-1,620.640,13.763,494.916,499.601,508.339,514.282,-1,-1,-1,-1,-1,-1,25.476,27.418,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
8,-3434.048,1852.878,179.669,-59.435,0.508501,0.861053,-0.003843,-0.861032,0.508516,0.006025,0.007142,0.000245,0.999974,0,0.35616,-0.11572,3.473,-0.011,14.369,608.389,-1,616.609,13.684,492.607,496.971,509.026,511.850,-1,-1,-1,-1,-1,-1,25.035,30.370,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,-3432.267,1849.333,180.007,-59.457,0.508179,0.861240,-0.004481,-0.861223,0.508198,0.005556,0.007062,0.001035,0.999975,0,0.35618,-0.11561,3.967,-0.021,14.380,610.248,-1,616.662,13.675,493.446,497.505,511.435,511.305,-1,-1,-1,-1,-1,-1,24.987,29.939,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
