timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8201.740,4915.446,85.647,-57.407,0.539041,0.842270,0.004109,-0.841054,0.538513,-0.051296,-0.045418,0.024195,0.998675,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,275.000,-1,-1,-1,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,8206.979,4907.401,85.173,-56.927,0.546083,0.837722,0.003972,-0.836527,0.545546,-0.051008,-0.044898,0.024532,0.998690,0,0.16000,0.24000,9.600,0.480,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,275.000,-1,-1,-1,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,8214.989,4895.434,84.459,-56.207,0.556574,0.830789,0.003741,-0.829626,0.556022,-0.050603,-0.044121,0.025060,0.998712,0,0.24000,0.36000,14.400,0.720,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,275.000,-1,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,8225.933,4879.660,83.559,-55.247,0.570419,0.821346,0.003469,-0.820232,0.569856,-0.049838,-0.042911,0.025583,0.998751,0,0.32000,0.48000,19.200,0.960,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,275.000,-1,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,8240.025,4860.232,82.472,-54.047,0.587497,0.809221,0.003105,-0.808174,0.586924,-0.048732,-0.041257,0.026121,0.998807,0,0.40000,0.60000,24.000,1.200,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
5,8257.514,4837.351,81.147,-52.607,0.607651,0.794200,0.002528,-0.793232,0.607062,-0.047525,-0.039279,0.026873,0.998867,0,0.48000,0.72000,28.800,1.440,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,775.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
6,8278.677,4811.253,79.759,-50.962,0.630179,0.776445,0.002525,-0.775542,0.629597,-0.046281,-0.037524,0.027207,0.998925,0,0.56000,0.82219,33.600,1.644,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,775.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
7,8303.381,4782.337,78.489,-49.491,0.649866,0.760040,0.003794,-0.759165,0.649342,-0.044988,-0.036656,0.026356,0.998980,0,0.63388,0.73572,38.033,1.471,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,775.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
8,8328.891,4753.974,77.181,-48.032,0.668971,0.743273,0.004909,-0.742425,0.668497,-0.043773,-0.035817,0.025638,0.999029,0,0.63578,0.72956,38.147,1.459,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,750.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
9,8355.170,4726.198,75.837,-46.585,0.687488,0.726172,0.005876,-0.725351,0.687057,-0.042644,-0.035004,0.025055,0.999073,0,0.63729,0.72323,38.238,1.446,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,750.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
