timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,6887.288,983.898,-13.665,75.500,1,0.00000,0.00000,-4.800,-0.240,-1,500.000,-1,375.000,500.000,400.000,350.000,175.000,225.000,-1,-1,-1,550.000,950.000,600.000,-1,675.000,2,1,2,0,0,0,0,1,0,2,2,2,0,1,0,2,0
1,-3605.623,-2300.124,137.184,-65.318,1,0.08000,0.12000,4.800,0.240,-1,400.000,575.000,375.000,450.000,325.000,325.000,300.000,325.000,-1,-1,825.000,-1,600.000,425.000,800.000,425.000,2,0,1,1,1,0,0,0,0,2,2,0,2,1,1,1,1
2,-3601.541,-2308.813,137.004,-64.838,0,0.16000,0.24000,9.600,0.480,-1,400.000,575.000,375.000,425.000,325.000,325.000,300.000,325.000,-1,-1,825.000,-1,600.000,425.000,800.000,425.000,2,0,1,1,1,0,0,0,0,2,2,0,2,1,1,1,1
3,-3595.255,-2321.769,136.723,-64.118,0,0.24000,0.36000,14.400,0.720,-1,400.000,550.000,350.000,400.000,325.000,325.000,300.000,325.000,-1,-1,850.000,-1,600.000,400.000,800.000,400.000,2,0,1,1,1,0,0,0,0,2,2,0,2,1,1,1,1
4,-3586.586,-2338.900,136.330,-63.158,0,0.32000,0.48000,19.200,0.960,-1,400.000,550.000,350.000,375.000,325.000,325.000,300.000,325.000,-1,-1,850.000,-1,600.000,400.000,800.000,375.000,2,0,1,1,1,0,0,0,0,2,2,0,2,1,1,1,1
5,-3575.303,-2360.082,135.811,-61.958,0,0.40000,0.60000,24.000,1.200,-1,400.000,525.000,325.000,350.000,325.000,325.000,300.000,325.000,-1,-1,875.000,-1,575.000,375.000,800.000,350.000,2,0,1,1,1,0,0,0,0,2,2,0,2,1,1,1,1
6,-3561.129,-2385.153,135.149,-60.518,0,0.48000,0.72000,28.800,1.440,-1,400.000,500.000,325.000,325.000,325.000,325.000,300.000,325.000,-1,-1,925.000,-1,575.000,350.000,825.000,325.000,2,0,1,1,1,0,1,0,0,2,2,0,2,1,1,1,1
7,-3543.769,-2413.921,134.228,-58.893,0,0.56000,0.81260,33.600,1.625,-1,400.000,475.000,300.000,275.000,325.000,300.000,300.000,325.000,-1,-1,975.000,-1,550.000,325.000,825.000,300.000,2,0,1,1,1,0,1,0,0,2,2,0,2,1,1,1,1
8,-3523.029,-2446.239,132.972,-57.309,0,0.64000,0.79196,38.400,1.584,-1,400.000,450.000,275.000,250.000,325.000,275.000,300.000,325.000,-1,-1,-1,-1,550.000,300.000,850.000,250.000,2,0,1,1,1,0,1,0,0,2,2,2,2,1,1,1,1
9,-3498.850,-2482.038,131.250,-55.965,0,0.72000,0.67196,43.200,1.344,-1,400.000,425.000,250.000,200.000,325.000,250.000,300.000,325.000,-1,-1,-1,-1,525.000,275.000,-1,225.000,2,0,1,1,1,1,1,0,0,2,2,2,2,1,1,2,1
10,-3471.223,-2521.290,129.303,-54.861,0,0.80000,0.55196,48.000,1.104,975.000,400.000,375.000,225.000,175.000,300.000,225.000,300.000,325.000,-1,-1,-1,-1,475.000,250.000,-1,175.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,2,1
11,-3440.185,-2564.005,131.293,-53.997,0,0.88000,0.43196,52.800,0.864,950.000,375.000,350.000,200.000,125.000,275.000,200.000,300.000,375.000,-1,925.000,875.000,-1,450.000,225.000,-1,150.000,1,1,1,1,1,1,1,0,0,2,0,0,2,1,1,2,1
12,-3405.821,-2610.231,139.178,-53.373,0,0.96000,0.31196,57.600,0.624,925.000,350.000,350.000,200.000,125.000,275.000,200.000,275.000,400.000,-1,100.000,375.000,-1,450.000,225.000,-1,125.000,1,1,1,1,1,1,1,0,1,2,0,0,2,1,1,2,1
