timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9624.947,17272.542,57.622,-178.291,1,0.08000,0.12000,9.600,1.080,0.000,175.000,-1,675.000,-1,175.000,400.000,300.000,275.000,650.000,900.000,950.000,-1,200.000,-1,0.000,-1,1,1,2,0,2,1,1,1,0,1,0,0,2,1,2,1,2
2,-4703.680,-16593.013,-22.450,178.035,1,0.08000,-0.12000,9.600,-1.080,175.000,125.000,275.000,175.000,1000.000,125.000,150.000,225.000,300.000,150.000,-1,-1,-1,150.000,250.000,125.000,275.000,1,1,1,1,1,1,1,1,0,1,2,2,2,1,1,1,1
4,12635.658,-8431.626,-52.377,-33.935,1,0.08000,-0.12000,9.600,-1.080,700.000,325.000,-1,375.000,-1,275.000,300.000,225.000,325.000,975.000,175.000,275.000,325.000,575.000,-1,-1,-1,0,0,2,0,2,0,0,1,0,0,0,1,1,0,2,2,2
6,12673.448,-8461.192,-49.428,-39.335,0,0.24000,-0.36000,28.800,-3.240,-1,325.000,-1,400.000,-1,275.000,300.000,200.000,325.000,-1,175.000,250.000,350.000,625.000,-1,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,1,0,2,2,2
8,12736.652,-8520.074,-43.636,-44.013,0,0.40000,-0.26004,48.000,-2.340,-1,350.000,-1,425.000,-1,300.000,325.000,250.000,325.000,-1,200.000,275.000,400.000,825.000,-1,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,1,0,2,2,2
10,12820.730,-8612.266,-33.240,-48.727,0,0.56000,-0.26285,67.200,-2.366,-1,500.000,-1,550.000,-1,400.000,400.000,275.000,275.000,700.000,125.000,0.000,450.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,1,2,2,2,2
12,12920.258,-8741.558,-17.700,-53.558,0,0.72000,-0.27074,86.400,-2.437,-1,600.000,-1,575.000,-1,450.000,450.000,275.000,300.000,425.000,400.000,325.000,575.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,1,2,2,2,2
14,13022.197,-8900.563,-4.360,-58.627,0,0.78418,-0.28591,94.102,-2.573,-1,525.000,-1,425.000,900.000,400.000,375.000,325.000,250.000,600.000,-1,-1,775.000,-1,725.000,-1,-1,2,0,2,0,0,0,0,0,0,1,2,2,1,2,0,2,2
16,13108.223,-9066.994,-2.062,-64.046,0,0.78064,-0.30640,93.677,-2.758,-1,450.000,-1,375.000,575.000,350.000,325.000,275.000,250.000,700.000,-1,-1,975.000,825.000,600.000,-1,750.000,2,0,2,0,0,0,0,0,0,1,2,2,1,0,0,2,0
18,13178.675,-9264.394,-5.339,-72.758,0,0.88757,-0.54171,106.508,-4.875,-1,350.000,-1,300.000,375.000,275.000,250.000,275.000,275.000,950.000,-1,-1,-1,575.000,475.000,-1,400.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
20,13215.238,-9475.511,-12.430,-82.656,0,0.89564,-0.55262,107.477,-4.974,325.000,250.000,-1,250.000,275.000,200.000,200.000,275.000,275.000,-1,-1,-1,-1,400.000,375.000,325.000,250.000,0,0,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0
22,13214.379,-9691.765,-1.647,-92.762,0,0.90407,-0.56451,108.488,-5.081,-1,400.000,-1,400.000,725.000,325.000,325.000,275.000,300.000,500.000,0.000,0.000,-1,800.000,850.000,-1,-1,2,0,2,0,1,0,0,0,1,0,0,0,2,0,0,2,2
24,13174.586,-9906.345,14.202,-103.100,0,0.91228,-0.57772,109.474,-5.199,-1,425.000,-1,425.000,450.000,325.000,325.000,275.000,275.000,850.000,200.000,200.000,-1,900.000,675.000,-1,725.000,2,0,2,0,1,0,0,0,1,0,0,0,2,0,1,2,1
26,13095.605,-10111.698,31.037,-113.700,0,0.91941,-0.59284,110.330,-5.336,-1,425.000,-1,350.000,225.000,350.000,350.000,300.000,225.000,-1,450.000,425.000,-1,1000.000,500.000,-1,325.000,2,0,2,1,1,0,1,0,1,2,0,0,2,0,1,2,1
28,12986.067,-10292.705,45.013,-123.445,0,0.84217,-0.48139,101.061,-4.333,-1,400.000,-1,225.000,50.000,300.000,225.000,300.000,175.000,-1,825.000,800.000,-1,-1,325.000,-1,50.000,2,1,2,1,1,1,1,0,1,2,0,0,2,2,1,2,1
30,13365.810,8108.833,327.855,-79.436,1,0.00000,0.00000,81.861,-2.173,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,325.000,775.000,25.000,250.000,625.000,-1,900.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,1,2,0,2,2
32,13369.839,8080.321,329.122,-82.676,0,0.16000,-0.24000,19.200,-2.160,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,825.000,50.000,175.000,675.000,-1,925.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,1,2,0,2,2
34,13373.239,8013.227,332.422,-88.299,0,0.32000,-0.31126,38.400,-2.801,-1,425.000,-1,425.000,-1,325.000,325.000,325.000,300.000,975.000,100.000,175.000,775.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,1,2,2,2,2
36,13368.493,7907.764,338.071,-93.827,0,0.48000,-0.30558,57.600,-2.750,-1,425.000,-1,425.000,-1,325.000,350.000,350.000,300.000,-1,225.000,250.000,875.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,1,2,2,2,2
38,13348.516,7765.196,346.121,-99.228,0,0.64000,-0.29802,76.800,-2.682,-1,425.000,-1,450.000,-1,350.000,350.000,375.000,300.000,-1,400.000,400.000,1000.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,1,2,2,2,2
40,13310.713,7603.443,355.391,-104.450,0,0.69037,-0.28715,82.845,-2.584,-1,450.000,-1,450.000,-1,350.000,375.000,400.000,300.000,-1,675.000,625.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,2,2,2,2,2
42,13259.346,7447.253,361.755,-109.439,0,0.68364,-0.27361,82.036,-2.462,-1,425.000,-1,425.000,-1,325.000,325.000,400.000,325.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,2,2,2,2
44,13195.666,7297.163,366.207,-114.153,0,0.67819,-0.25785,81.383,-2.321,-1,450.000,-1,475.000,-1,350.000,350.000,375.000,350.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
46,13120.944,7153.462,370.154,-118.555,0,0.67402,-0.23991,80.882,-2.159,-1,475.000,-1,575.000,-1,375.000,375.000,350.000,375.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
48,13036.445,7016.185,373.485,-122.604,0,0.67111,-0.21978,80.534,-1.978,-1,500.000,-1,650.000,-1,400.000,450.000,350.000,425.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
50,12943.394,6885.113,376.011,-126.260,0,0.66953,-0.19741,80.344,-1.777,-1,425.000,-1,600.000,-1,375.000,425.000,300.000,550.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
52,12842.952,6759.766,371.562,-129.483,0,0.66940,-0.17267,80.328,-1.554,-1,550.000,-1,675.000,-1,425.000,450.000,300.000,575.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
54,12736.192,6639.399,360.141,-132.225,0,0.67091,-0.14538,80.510,-1.308,-1,450.000,-1,375.000,-1,325.000,300.000,525.000,325.000,-1,-1,-1,-1,950.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,1,0,2,2
56,12618.605,6515.282,340.656,-133.498,0,0.75239,-0.01071,90.286,-0.096,-1,500.000,-1,400.000,-1,375.000,350.000,500.000,325.000,-1,-1,-1,-1,900.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,1,0,2,2
58,12495.045,6381.861,320.783,-132.504,0,0.75955,0.06648,91.146,0.598,950.000,575.000,-1,450.000,-1,425.000,375.000,475.000,325.000,-1,-1,-1,-1,825.000,900.000,-1,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,0,2,2
60,12371.915,6239.925,302.316,-130.229,0,0.80224,0.16247,96.269,1.462,475.000,400.000,-1,375.000,-1,325.000,325.000,300.000,450.000,-1,-1,-1,-1,525.000,675.000,500.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
62,12251.194,6083.134,266.613,-126.653,0,0.83270,0.21128,99.924,1.901,300.000,325.000,-1,350.000,800.000,300.000,300.000,300.000,375.000,-1,-1,-1,-1,400.000,600.000,325.000,800.000,1,1,2,0,0,1,0,0,0,2,2,2,2,1,1,1,0
64,12137.815,5910.480,229.170,-122.104,0,0.87082,0.26706,104.499,2.403,125.000,225.000,-1,300.000,575.000,200.000,250.000,300.000,300.000,-1,-1,-1,-1,275.000,475.000,125.000,575.000,1,1,2,1,0,1,1,0,0,2,2,2,2,1,1,1,0
66,12037.054,5723.688,194.298,-117.071,0,0.88892,0.28422,106.670,2.558,0.000,125.000,-1,250.000,650.000,125.000,200.000,200.000,325.000,-1,250.000,-1,-1,175.000,500.000,0.000,600.000,1,1,2,1,0,1,1,1,0,2,0,2,2,1,0,1,0
68,-6935.768,-5085.971,285.530,-69.521,1,0.08000,0.12000,9.600,1.080,-1,375.000,-1,400.000,-1,300.000,325.000,400.000,325.000,-1,-1,-1,-1,700.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
70,-6915.806,-5129.603,286.818,-64.121,0,0.24000,0.36000,28.800,3.240,-1,375.000,-1,400.000,-1,300.000,325.000,400.000,350.000,-1,-1,-1,-1,700.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
72,-6870.755,-5203.279,288.834,-56.965,0,0.40000,0.39756,48.000,3.578,-1,325.000,-1,400.000,-1,275.000,300.000,350.000,400.000,-1,-1,-1,-1,650.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
74,-6793.034,-5300.846,291.200,-49.808,0,0.56000,0.39756,67.200,3.578,-1,350.000,-1,400.000,-1,300.000,325.000,350.000,400.000,-1,-1,-1,-1,800.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
76,-6676.362,-5414.846,296.022,-42.652,0,0.72000,0.39756,86.400,3.578,-1,425.000,-1,450.000,-1,325.000,325.000,375.000,400.000,-1,150.000,250.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
78,-6531.972,-5524.783,303.790,-35.496,0,0.75653,0.39756,90.784,3.578,-1,500.000,-1,525.000,-1,400.000,400.000,350.000,425.000,-1,100.000,175.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
80,-6375.011,-5615.877,310.259,-28.340,0,0.75653,0.39756,90.784,3.578,-1,525.000,-1,450.000,-1,400.000,375.000,525.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
82,-6207.926,-5686.708,311.994,-21.184,0,0.75653,0.39756,90.784,3.578,-1,400.000,-1,375.000,-1,325.000,325.000,425.000,350.000,-1,-1,-1,-1,850.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
84,-6033.318,-5736.173,302.874,-14.028,0,0.75653,0.39756,90.784,3.578,-1,425.000,-1,375.000,-1,325.000,325.000,425.000,300.000,-1,-1,-1,-1,950.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
86,-5853.908,-5763.502,293.180,-6.872,0,0.75653,0.39756,90.784,3.578,-1,475.000,-1,375.000,-1,350.000,325.000,400.000,325.000,-1,-1,-1,-1,-1,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
88,-5672.491,-5768.267,282.948,0.284,0,0.75653,0.39756,90.784,3.578,-1,525.000,-1,400.000,-1,375.000,350.000,400.000,325.000,-1,-1,-1,-1,-1,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
90,-5488.023,-5750.147,268.927,7.356,0,0.77810,0.39072,93.372,3.517,-1,450.000,-1,350.000,-1,350.000,325.000,375.000,275.000,-1,-1,-1,-1,775.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
92,-5312.397,-5712.994,250.389,13.199,0,0.70813,0.26458,84.976,2.381,-1,400.000,-1,375.000,900.000,325.000,300.000,350.000,275.000,-1,-1,-1,-1,675.000,675.000,-1,925.000,2,0,2,0,1,0,0,0,0,2,2,2,2,0,0,2,1
94,-5165.760,-5674.248,232.767,15.100,0,0.63485,0.06663,76.182,0.600,750.000,350.000,-1,350.000,775.000,300.000,300.000,325.000,275.000,-1,-1,-1,-1,550.000,625.000,725.000,775.000,0,0,2,0,1,0,0,0,0,2,2,2,2,0,1,0,1
96,-5017.348,-5632.070,212.893,16.095,0,0.64536,0.05131,77.443,0.462,475.000,300.000,-1,325.000,625.000,250.000,275.000,300.000,275.000,-1,-1,-1,-1,450.000,550.000,450.000,625.000,0,0,2,0,1,0,0,0,0,2,2,2,2,0,1,0,1
98,-4867.546,-5587.327,193.234,16.780,0,0.65320,0.03345,78.384,0.301,525.000,325.000,-1,400.000,675.000,275.000,300.000,300.000,300.000,-1,0.000,0.000,-1,525.000,700.000,550.000,925.000,0,0,2,1,1,0,0,0,0,2,0,0,2,0,1,0,1
100,-4716.837,-5541.103,180.138,17.110,0,0.65773,0.01307,78.928,0.118,525.000,325.000,950.000,375.000,600.000,275.000,300.000,325.000,300.000,-1,25.000,25.000,-1,525.000,750.000,550.000,850.000,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,1
102,-4565.783,-5494.680,168.880,17.040,0,0.65833,-0.00971,79.000,-0.087,550.000,325.000,825.000,375.000,550.000,275.000,300.000,325.000,300.000,-1,150.000,75.000,-1,525.000,675.000,575.000,700.000,0,0,1,0,1,0,0,0,0,2,0,0,2,0,1,0,1
104,-4415.027,-5449.486,159.559,16.532,0,0.65454,-0.03454,78.544,-0.311,625.000,325.000,675.000,375.000,525.000,275.000,300.000,325.000,275.000,-1,250.000,100.000,-1,525.000,550.000,625.000,575.000,0,0,1,0,1,0,0,0,1,2,0,0,2,0,1,0,1
106,-4265.279,-5407.021,152.150,15.558,0,0.64620,-0.06075,77.543,-0.547,750.000,325.000,525.000,375.000,400.000,275.000,300.000,325.000,225.000,-1,350.000,150.000,650.000,500.000,425.000,600.000,450.000,1,0,1,1,1,0,0,0,1,2,0,0,0,1,1,1,1
108,-4117.261,-5368.733,147.678,14.111,0,0.63370,-0.08667,76.044,-0.780,575.000,300.000,400.000,275.000,300.000,275.000,250.000,300.000,200.000,-1,300.000,125.000,625.000,375.000,300.000,450.000,300.000,1,1,1,1,1,1,1,0,1,2,0,0,0,1,1,1,1
110,-3971.742,-5335.467,144.417,12.452,0,0.61780,-0.09375,74.136,-0.844,350.000,200.000,250.000,175.000,175.000,175.000,150.000,325.000,175.000,-1,375.000,175.000,650.000,225.000,200.000,275.000,175.000,1,1,1,1,1,1,1,0,1,2,0,0,0,1,1,1,1
112,12238.111,-4042.263,-153.265,-6.984,1,0.00000,0.00000,93.336,-3.004,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,325.000,-1,25.000,0.000,600.000,675.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2
114,12266.511,-4047.017,-153.219,-10.224,0,0.16000,-0.24000,19.200,-2.160,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,325.000,-1,75.000,0.000,600.000,700.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2
116,12331.085,-4065.452,-152.953,-17.784,0,0.32000,-0.48000,38.400,-4.320,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,275.000,75.000,650.000,700.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2
118,12425.343,-4112.708,-152.346,-29.495,0,0.48000,-0.70116,57.600,-6.310,-1,375.000,-1,425.000,-1,325.000,325.000,275.000,300.000,-1,925.000,900.000,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
120,12536.310,-4204.105,-151.721,-42.569,0,0.64000,-0.73658,76.800,-6.629,900.000,375.000,-1,400.000,-1,300.000,325.000,275.000,300.000,-1,-1,-1,-1,650.000,675.000,950.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
122,12641.512,-4344.053,-152.435,-56.592,0,0.74185,-0.79521,89.022,-7.157,650.000,325.000,-1,375.000,700.000,300.000,300.000,275.000,300.000,-1,-1,-1,-1,550.000,575.000,700.000,800.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
124,12710.954,-4516.297,-153.992,-71.887,0,0.78841,-0.86873,94.610,-7.819,450.000,300.000,-1,325.000,500.000,275.000,275.000,250.000,300.000,-1,-1,-1,-1,450.000,525.000,450.000,550.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
126,12731.945,-4703.930,-154.855,-87.527,0,0.78852,-0.86887,94.622,-7.820,225.000,275.000,-1,275.000,375.000,250.000,250.000,225.000,300.000,-1,-1,-1,-1,400.000,425.000,250.000,375.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
128,12701.574,-4890.275,-154.037,-103.167,0,0.78852,-0.86887,94.622,-7.820,100.000,250.000,-1,225.000,300.000,200.000,200.000,175.000,300.000,925.000,525.000,-1,-1,375.000,350.000,125.000,275.000,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
130,12621.328,-5063.943,-135.560,-118.634,0,0.80185,-0.85500,96.222,-7.695,-1,425.000,-1,350.000,-1,300.000,300.000,225.000,300.000,475.000,0.000,0.000,650.000,-1,775.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2
132,12492.251,-5219.693,-111.347,-132.756,0,0.88421,-0.72458,106.106,-6.521,-1,500.000,-1,375.000,-1,350.000,300.000,300.000,300.000,550.000,100.000,125.000,650.000,-1,800.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2
134,12320.438,-5361.971,-83.143,-142.558,0,0.92764,-0.48458,111.317,-4.361,-1,525.000,-1,425.000,-1,375.000,350.000,400.000,275.000,675.000,250.000,225.000,700.000,-1,925.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2
136,12135.396,-5482.426,-53.630,-148.041,0,0.91789,-0.24458,110.147,-2.201,-1,550.000,-1,475.000,-1,425.000,400.000,500.000,275.000,925.000,325.000,250.000,750.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
138,11947.049,-5594.781,-32.171,-149.203,0,0.91293,-0.00458,109.552,-0.041,-1,325.000,-1,375.000,-1,275.000,275.000,350.000,350.000,-1,-1,-1,-1,525.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
140,11759.842,-5715.955,-17.964,-146.046,0,0.94612,0.23542,113.535,2.119,1000.000,350.000,-1,375.000,-1,300.000,300.000,375.000,325.000,-1,-1,-1,-1,725.000,800.000,-1,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
142,11582.275,-5861.297,3.743,-138.568,0,0.96057,0.47542,115.269,4.279,825.000,450.000,-1,425.000,-1,350.000,325.000,400.000,350.000,-1,75.000,75.000,-1,925.000,-1,975.000,-1,1,0,2,0,2,0,0,0,0,2,0,0,2,1,2,1,2
144,11432.214,-6040.309,30.457,-126.771,0,0.98018,0.71542,117.621,6.439,625.000,525.000,-1,450.000,-1,400.000,375.000,525.000,325.000,-1,-1,-1,-1,675.000,-1,675.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,2,1,2
