timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4104.511,-133.469,133.913,158.579,1,0.08000,0.12000,9.600,1.080,1000.000,275.000,475.000,225.000,400.000,200.000,200.000,325.000,300.000,-1,-1,-1,-1,400.000,275.000,725.000,250.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
2,-4150.318,-119.187,133.128,163.979,0,0.24000,0.36000,28.800,3.240,-1,275.000,-1,200.000,175.000,200.000,175.000,325.000,300.000,-1,-1,-1,-1,450.000,250.000,800.000,150.000,2,1,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1
4,-4235.630,-106.130,131.703,173.699,0,0.40000,0.60000,48.000,5.400,-1,325.000,-1,175.000,25.000,225.000,175.000,325.000,300.000,-1,-1,-1,-1,575.000,225.000,-1,25.000,2,1,2,1,1,1,1,0,0,2,2,2,2,1,1,2,1
6,-4360.013,-113.782,138.343,186.384,0,0.56000,0.68946,67.200,6.205,-1,525.000,-1,300.000,125.000,400.000,300.000,275.000,250.000,-1,0.000,0.000,-1,-1,-1,-1,150.000,2,1,2,1,1,1,1,0,1,2,0,0,2,2,2,2,1
8,2997.832,-3521.557,-23.035,77.926,1,0.08000,-0.12000,9.600,-1.080,-1,400.000,-1,375.000,-1,325.000,300.000,350.000,300.000,600.000,0.000,0.000,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
10,3011.201,-3475.476,-23.111,72.526,0,0.24000,-0.36000,28.800,-3.240,-1,400.000,-1,375.000,-1,300.000,300.000,350.000,325.000,650.000,25.000,25.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
12,3047.394,-3397.126,-23.399,62.806,0,0.40000,-0.60000,48.000,-5.400,-1,375.000,-1,350.000,-1,300.000,300.000,325.000,325.000,925.000,125.000,100.000,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
14,3120.617,-3296.256,-23.822,51.384,0,0.56000,-0.63565,67.200,-5.721,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,275.000,200.000,-1,675.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
16,3240.478,-3185.793,-23.935,39.981,0,0.72000,-0.63333,86.400,-5.700,-1,375.000,-1,450.000,450.000,300.000,325.000,325.000,325.000,-1,500.000,350.000,-1,775.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
18,3407.089,-3084.311,-23.302,28.521,0,0.82775,-0.63846,99.330,-5.746,-1,450.000,-1,525.000,200.000,375.000,400.000,325.000,250.000,-1,675.000,475.000,-1,950.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
20,3595.752,-3016.360,-22.243,16.902,0,0.83952,-0.64806,100.742,-5.833,-1,575.000,-1,425.000,25.000,450.000,450.000,325.000,150.000,-1,975.000,575.000,-1,-1,875.000,-1,50.000,2,0,2,1,1,0,0,0,1,2,0,0,2,2,1,2,1
22,-17539.795,-14664.886,-130.276,7.037,1,0.00000,0.00000,101.986,-5.945,650.000,325.000,-1,325.000,375.000,275.000,275.000,300.000,200.000,-1,675.000,-1,-1,550.000,550.000,700.000,525.000,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0
24,-17568.191,-14669.667,-127.834,10.277,0,-0.16000,0.24000,-19.200,2.160,650.000,325.000,-1,325.000,425.000,275.000,275.000,300.000,200.000,-1,600.000,-1,-1,550.000,575.000,725.000,600.000,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0
26,-17632.748,-14688.160,-122.690,17.837,0,-0.32000,0.48000,-38.400,4.320,675.000,350.000,-1,350.000,575.000,275.000,275.000,300.000,200.000,-1,-1,-1,-1,575.000,600.000,725.000,725.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
28,-17722.349,-14728.837,-116.268,26.537,0,-0.42061,0.48336,-50.473,4.350,775.000,350.000,-1,350.000,725.000,300.000,300.000,325.000,200.000,-1,-1,-1,-1,600.000,600.000,775.000,825.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
30,-17806.889,-14783.869,-109.134,35.238,0,-0.42061,0.48336,-50.473,4.350,375.000,300.000,-1,325.000,900.000,250.000,275.000,225.000,275.000,-1,-1,-1,-1,475.000,550.000,425.000,800.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
32,-17882.132,-14851.057,-101.215,43.938,0,-0.42061,0.48336,-50.473,4.350,500.000,300.000,-1,350.000,950.000,275.000,275.000,250.000,275.000,-1,-1,-1,-1,525.000,575.000,525.000,900.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
34,-17946.346,-14928.853,-95.144,52.639,0,-0.42061,0.48336,-50.473,4.350,675.000,325.000,-1,375.000,-1,275.000,300.000,250.000,275.000,-1,-1,-1,-1,575.000,625.000,675.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
36,-17998.052,-15015.467,-90.977,61.339,0,-0.42061,0.48336,-50.473,4.350,925.000,350.000,-1,400.000,-1,300.000,300.000,250.000,275.000,-1,-1,-1,-1,600.000,675.000,850.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
38,-18036.062,-15108.906,-88.570,70.039,0,-0.42061,0.48336,-50.473,4.350,-1,375.000,-1,425.000,-1,325.000,325.000,250.000,300.000,-1,-1,-1,-1,625.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
