timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,125.568,-4593.309,159.634,-154.567,-0.902818,0.429159,0.027257,-0.429321,-0.903152,-0.000099,0.024574,-0.011791,0.999628,0,0.38817,0.61656,0.093,0.026,-1,557.125,-1,598.023,-1,485.443,499.627,567.000,547.329,-1,-1,-1,-1,906.763,1006.689,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,125.225,-4593.569,162.415,-154.534,-0.902545,0.429687,0.027945,-0.429839,-0.902906,0.000657,0.025514,-0.011419,0.999609,0,0.38817,0.61656,0.430,0.034,-1,565.361,-1,606.657,-1,492.609,507.159,576.848,556.307,-1,-1,-1,-1,925.628,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
2,124.600,-4594.146,164.017,-154.486,-0.902125,0.430439,0.029878,-0.430565,-0.902556,0.002396,0.027998,-0.010703,0.999551,0,0.38817,0.61656,0.851,0.048,-1,573.948,-1,615.479,-1,499.785,514.688,584.050,559.928,-1,-1,-1,-1,948.378,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
3,123.707,-4595.002,164.390,-154.406,-0.901429,0.431714,0.032367,-0.431780,-0.901963,0.005295,0.031480,-0.009203,0.999462,0,0.38817,0.61656,1.237,0.080,-1,582.023,-1,622.991,-1,506.097,521.137,589.509,556.353,-1,-1,-1,-1,978.083,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
4,122.559,-4596.118,163.614,-154.284,-0.900387,0.433689,0.034885,-0.433635,-0.901039,0.009489,0.035548,-0.006584,0.999346,0,0.38817,0.61656,1.601,0.122,-1,589.244,-1,628.285,-1,511.099,525.846,594.315,545.324,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,121.158,-4597.485,161.891,-154.114,-0.898943,0.436479,0.037258,-0.436232,-0.899710,0.014958,0.040050,-0.002807,0.999194,0,0.38817,0.61656,1.957,0.170,-1,595.864,-1,631.483,-1,514.907,528.946,599.501,527.674,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,119.485,-4599.111,159.576,-153.903,-0.897148,0.439956,0.039537,-0.439455,-0.898018,0.021058,0.044769,0.001518,0.998996,0,0.38817,0.61656,2.333,0.211,-1,601.917,-1,633.374,-1,517.651,531.039,604.528,507.047,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,117.673,-4600.920,157.305,-153.688,-0.895381,0.443424,0.040836,-0.442765,-0.896304,0.024456,0.047446,0.003817,0.998867,0,0.38817,0.61656,2.560,0.215,-1,602.637,-1,632.175,-1,516.757,529.949,603.754,492.436,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,115.809,-4602.917,155.476,-153.487,-0.893845,0.446520,0.040761,-0.445901,-0.894768,0.023702,0.047055,0.003011,0.998888,0,0.38817,0.61656,2.733,0.200,-1,596.065,-1,627.278,-1,511.183,524.890,595.210,486.276,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,113.907,-4605.116,154.243,-153.310,-0.892601,0.449117,0.039456,-0.448728,-0.893472,0.018703,0.043652,-0.001011,0.999046,0,0.38817,0.61656,2.907,0.177,-1,582.819,-1,619.335,-1,501.449,516.301,580.080,489.241,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
