timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7384.643,5442.982,-85.455,-173.708,-0.993953,0.109541,-0.007674,-0.109592,-0.993954,0.006669,-0.006897,0.007469,0.999948,0,0.56108,0.01172,0.115,0.010,-1,681.382,-1,595.136,-1,520.733,499.227,541.649,587.566,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,7384.200,5442.915,-84.634,-173.694,-0.993941,0.109803,-0.004885,-0.109840,-0.993917,0.007974,-0.003979,0.008462,0.999956,0,0.56111,0.01160,0.448,0.014,-1,692.759,-1,603.303,-1,528.327,506.402,547.113,588.069,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,7383.298,5442.896,-84.932,-173.694,-0.993949,0.109834,-0.001703,-0.109845,-0.993898,0.010008,-0.000594,0.010135,0.999948,0,0.56115,0.01146,0.902,0.000,-1,702.857,-1,609.230,-1,534.360,511.743,550.896,584.295,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,7381.891,5442.966,-86.238,-173.707,-0.993970,0.109645,0.001340,-0.109618,-0.993886,0.013177,0.002777,0.012951,0.999912,0,0.56114,0.01148,1.409,-0.013,-1,711.066,-1,611.513,-1,538.233,514.491,554.425,575.618,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,7380.011,5443.125,-88.133,-173.742,-0.994028,0.109074,0.003205,-0.109008,-0.993907,0.016307,0.004964,0.015860,0.999862,0,0.56109,0.01168,1.887,-0.035,-1,714.168,-1,609.220,-1,538.400,513.530,556.333,565.217,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,7377.642,5443.236,-90.072,-173.798,-0.994134,0.108106,0.003145,-0.108033,-0.993985,0.017977,0.005069,0.017532,0.999833,0,0.56096,0.01214,2.371,-0.056,-1,709.783,-1,602.698,13.295,534.123,508.659,554.915,557.035,-1,-1,-1,-1,-1,-1,-1,29.631,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
6,7374.727,5443.168,-91.728,-173.853,-0.994245,0.107118,0.001284,-0.107079,-0.994091,0.017833,0.003186,0.017593,0.999840,0,0.56077,0.01281,2.916,-0.055,-1,698.960,-1,593.451,13.361,526.404,501.013,550.253,552.586,-1,-1,-1,-1,-1,-1,-1,36.520,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
7,7371.215,5442.883,-92.937,-173.902,-0.994342,0.106210,-0.001845,-0.106226,-0.994217,0.015746,-0.000162,0.015853,0.999874,0,0.56059,0.01344,3.524,-0.049,-1,683.840,-1,583.424,13.430,516.738,492.131,542.572,552.688,-1,-1,-1,-1,-1,-1,-1,37.520,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
8,7367.047,5442.412,-93.675,-173.951,-0.994423,0.105325,-0.005459,-0.105385,-0.994358,0.012070,-0.004157,0.012578,0.999912,0,0.56044,0.01398,4.194,-0.048,-1,667.326,-1,574.653,13.458,506.857,483.605,532.900,557.031,-1,-1,-1,-1,-1,990.637,-1,36.252,2,0,2,0,1,0,0,0,0,2,2,2,2,2,0,2,1
9,7362.128,5441.846,-93.934,-174.004,-0.994503,0.104384,-0.008175,-0.104450,-0.994497,0.008085,-0.007286,0.008894,0.999934,0,0.56029,0.01449,4.951,-0.054,-1,654.583,-1,569.281,13.483,499.743,477.964,524.332,563.686,-1,-1,-1,-1,-1,979.157,-1,35.346,2,0,2,0,1,0,0,0,0,2,2,2,2,2,0,2,1
