timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-986.373,-9515.131,-414.613,-121.026,-0.515094,0.856925,0.018919,-0.856561,-0.515432,0.025165,0.031316,-0.003243,0.999504,1,0.08000,0.12000,4.800,0.240,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,850.000,925.000,-1,625.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
1,-991.252,-9523.399,-414.295,-120.546,-0.507886,0.861212,0.019123,-0.860834,-0.508234,0.025731,0.031879,-0.003393,0.999486,0,0.16000,0.24000,9.600,0.480,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,875.000,775.000,-1,625.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
2,-998.419,-9535.889,-413.815,-119.847,-0.497318,0.867351,0.019427,-0.866951,-0.497684,0.026581,0.032723,-0.003623,0.999458,0,0.24000,0.34969,14.400,0.699,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,725.000,650.000,-1,625.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
3,-1007.774,-9552.656,-413.167,-119.160,-0.486851,0.873260,0.019810,-0.872828,-0.487239,0.027731,0.033868,-0.003790,0.999419,0,0.32000,0.34379,19.200,0.688,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,600.000,525.000,-1,625.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,-1019.221,-9573.750,-412.345,-118.488,-0.476550,0.878913,0.020273,-0.878437,-0.476965,0.029185,0.035321,-0.003901,0.999368,0,0.40000,0.33594,24.000,0.672,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,525.000,450.000,-1,650.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
5,-1032.669,-9599.218,-411.341,-117.835,-0.466480,0.884286,0.020820,-0.883754,-0.466928,0.030950,0.037090,-0.003963,0.999304,0,0.48000,0.32616,28.800,0.652,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,475.000,400.000,-1,650.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,-1048.031,-9629.101,-410.147,-117.206,-0.456708,0.889358,0.021453,-0.888753,-0.457194,0.033033,0.039187,-0.003980,0.999224,0,0.56000,0.31444,33.600,0.629,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,350.000,-1,425.000,350.000,-1,650.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
7,-1065.263,-9663.417,-408.752,-116.663,-0.448211,0.893653,0.022175,-0.892958,-0.448742,0.035453,0.041634,-0.003911,0.999125,0,0.64000,0.27160,38.400,0.543,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,350.000,-1,375.000,300.000,-1,650.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,-1080.043,-9693.592,-407.444,-116.096,-0.439321,0.898049,0.022478,-0.897273,-0.439880,0.037512,0.043575,-0.003689,0.999043,0,0.56000,0.28341,33.600,0.567,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,350.000,-1,350.000,275.000,-1,650.000,650.000,1000.000,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,2
9,-1092.463,-9719.577,-406.302,-115.546,-0.430651,0.902236,0.022576,-0.901399,-0.431228,0.039014,0.044936,-0.003549,0.998984,0,0.48000,0.27537,28.800,0.551,-1,375.000,-1,375.000,-1,300.000,300.000,350.000,350.000,-1,350.000,275.000,-1,650.000,650.000,1000.000,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,2
10,-1102.609,-9741.327,-405.358,-115.009,-0.422162,0.906236,0.022689,-0.905352,-0.422757,0.040174,0.045999,-0.003582,0.998935,0,0.40000,0.26838,24.000,0.537,-1,375.000,-1,375.000,-1,300.000,300.000,350.000,350.000,-1,325.000,250.000,-1,650.000,650.000,1000.000,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,2
11,-1110.566,-9758.800,-404.592,-114.484,-0.413827,0.910071,0.022758,-0.909149,-0.414436,0.041123,0.046857,-0.003672,0.998895,0,0.32000,0.26246,19.200,0.525,-1,375.000,-1,375.000,-1,300.000,300.000,350.000,350.000,-1,325.000,250.000,-1,650.000,650.000,1000.000,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,2
12,-1116.416,-9771.959,-403.964,-113.969,-0.405620,0.913761,0.022668,-0.912798,-0.406236,0.042088,0.047667,-0.003619,0.998857,0,0.24000,0.25760,14.400,0.515,-1,375.000,1000.000,375.000,-1,300.000,300.000,350.000,325.000,-1,325.000,225.000,-1,650.000,650.000,1000.000,-1,2,0,1,0,2,0,0,0,0,2,0,0,2,0,0,1,2
13,-1120.238,-9780.765,-403.543,-113.461,-0.397501,0.917324,0.022578,-0.916334,-0.398125,0.042762,0.048215,-0.003691,0.998830,0,0.16000,0.25382,9.600,0.508,-1,375.000,1000.000,375.000,-1,300.000,300.000,350.000,325.000,-1,300.000,225.000,-1,650.000,650.000,1000.000,-1,2,0,1,0,2,0,0,0,0,2,0,0,2,0,0,1,2
