timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9507.002,-1637.200,337.526,146.772,-0.836451,-0.547966,-0.009071,0.547856,-0.836485,0.012134,-0.014237,0.005180,0.999885,1,0.08000,0.12000,4.800,0.240,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,300.000,950.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
1,9498.932,-1632.000,337.303,147.205,-0.840577,-0.541622,-0.008729,0.541521,-0.840608,0.011541,-0.013589,0.004974,0.999895,0,0.16000,0.21676,9.600,0.434,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,325.000,950.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
2,9486.768,-1624.293,336.902,147.639,-0.844656,-0.535242,-0.008501,0.535157,-0.844688,0.010510,-0.012806,0.004328,0.999909,0,0.24000,0.21694,14.400,0.434,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,325.000,950.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
3,9470.472,-1614.139,336.320,148.074,-0.848689,-0.528825,-0.008429,0.528758,-0.848725,0.009018,-0.011923,0.003196,0.999924,0,0.32000,0.21719,19.200,0.434,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,925.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
4,9450.007,-1601.603,335.551,148.509,-0.852677,-0.522368,-0.008581,0.522323,-0.852719,0.007033,-0.010991,0.001515,0.999938,0,0.40000,0.21750,24.000,0.435,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,900.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
5,9425.335,-1586.746,334.585,148.944,-0.856620,-0.515869,-0.009046,0.515850,-0.856667,0.004515,-0.010079,-0.000799,0.999949,0,0.48000,0.21787,28.800,0.436,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,875.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
6,9396.420,-1569.632,333.568,149.381,-0.860525,-0.509325,-0.009169,0.509332,-0.860568,0.001701,-0.008757,-0.003206,0.999957,0,0.56000,0.21825,33.600,0.437,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,850.000,250.000,250.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
7,9363.226,-1550.327,333.215,149.818,-0.864408,-0.502743,-0.006901,0.502751,-0.864431,0.000731,-0.006333,-0.002838,0.999976,0,0.64000,0.21863,38.400,0.437,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,850.000,250.000,250.000,-1,675.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
8,9325.717,-1528.894,333.738,150.256,-0.868237,-0.496124,-0.005100,0.496108,-0.868251,0.004134,-0.006479,0.001059,0.999978,0,0.72000,0.21894,43.200,0.438,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,900.000,325.000,325.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
9,9284.474,-1505.744,334.232,150.694,-0.872019,-0.489462,-0.003152,0.489432,-0.872012,0.007195,-0.006270,0.004731,0.999969,0,0.78827,0.21915,47.296,0.438,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,950.000,375.000,375.000,-1,675.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
10,9243.277,-1483.033,334.690,151.133,-0.875749,-0.482766,-0.000946,0.482736,-0.875713,0.009621,-0.005473,0.007969,0.999953,0,0.78405,0.21921,47.043,0.438,-1,375.000,-1,375.000,-1,300.000,300.000,200.000,300.000,1000.000,450.000,425.000,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
11,9202.127,-1460.757,335.082,151.571,-0.879421,-0.476043,0.001373,0.476026,-0.879357,0.011373,-0.004206,0.010655,0.999934,0,0.77987,0.21907,46.792,0.438,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,300.000,-1,475.000,475.000,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,0,0,2,2
12,9161.026,-1438.912,335.380,152.008,-0.883029,-0.469303,0.003674,0.469311,-0.882946,0.012412,-0.002581,0.012685,0.999916,0,0.77577,0.21876,46.546,0.438,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,300.000,-1,525.000,500.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,0,0,2,2
13,9119.970,-1417.489,335.587,152.445,-0.886571,-0.462554,0.005974,0.462592,-0.886479,0.012761,-0.000606,0.014077,0.999901,0,0.77181,0.21826,46.308,0.437,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,300.000,-1,550.000,500.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,0,0,2,2
