timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,671.785,1829.029,97.951,-115.699,-0.425747,0.899559,-0.097633,-0.898738,-0.432919,-0.069654,-0.104925,0.058092,0.992782,1,0.08000,-0.12000,4.800,-0.240,325.000,275.000,-1,400.000,-1,225.000,250.000,300.000,-1,-1,-1,-1,300.000,400.000,975.000,300.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
1,667.550,1820.412,96.810,-116.179,-0.432823,0.895730,-0.101648,-0.895194,-0.440355,-0.068662,-0.106264,0.061276,0.992448,0,0.16000,-0.24000,9.600,-0.480,325.000,275.000,-1,400.000,-1,225.000,250.000,325.000,-1,-1,-1,-1,300.000,400.000,975.000,300.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
2,661.036,1807.569,95.363,-116.899,-0.443548,0.889914,-0.106389,-0.889783,-0.451469,-0.066800,-0.107478,0.065035,0.992078,0,0.24000,-0.36000,14.400,-0.720,325.000,250.000,-1,400.000,-1,225.000,250.000,325.000,-1,-1,-1,-1,300.000,400.000,1000.000,300.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
3,652.066,1790.593,93.406,-117.859,-0.457717,0.881920,-0.112746,-0.882374,-0.466154,-0.064157,-0.109139,0.070119,0.991550,0,0.32000,-0.48000,19.200,-0.960,300.000,250.000,-1,425.000,-1,225.000,250.000,325.000,-1,-1,-1,-1,325.000,375.000,1000.000,300.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
4,640.411,1769.612,90.914,-119.059,-0.475212,0.871549,-0.120733,-0.872807,-0.484291,-0.060582,-0.111270,0.076587,0.990835,0,0.40000,-0.60000,24.000,-1.200,300.000,250.000,-1,425.000,-1,225.000,250.000,325.000,-1,-1,-1,-1,325.000,375.000,1000.000,300.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
5,625.798,1744.793,87.858,-120.499,-0.495882,0.858551,-0.130349,-0.860890,-0.505715,-0.055871,-0.113888,0.084511,0.989893,0,0.48000,-0.72000,28.800,-1.440,300.000,250.000,-1,450.000,-1,225.000,250.000,325.000,-1,-1,-1,-1,325.000,375.000,1000.000,275.000,-1,1,1,2,1,2,1,1,0,2,2,2,2,1,1,1,1,2
6,607.908,1716.350,84.202,-122.179,-0.519535,0.842638,-0.141576,-0.846401,-0.530216,-0.049763,-0.116998,0.093976,0.988676,0,0.56000,-0.84000,33.600,-1.680,300.000,250.000,-1,450.000,-1,200.000,250.000,325.000,975.000,-1,-1,-1,325.000,350.000,975.000,275.000,-1,1,1,2,1,2,1,1,0,1,2,2,2,1,1,1,1,2
7,586.386,1684.546,79.901,-124.099,-0.545942,0.823481,-0.154356,-0.829098,-0.557528,-0.041940,-0.120594,0.105079,0.987125,0,0.64000,-0.96000,38.400,-1.920,300.000,225.000,-1,475.000,-1,200.000,275.000,325.000,675.000,-1,-1,-1,325.000,350.000,925.000,250.000,-1,1,1,2,1,2,1,1,0,1,2,2,2,1,1,1,1,2
8,560.941,1649.632,74.750,-126.099,-0.572873,0.802468,-0.166920,-0.810277,-0.585158,-0.032262,-0.123564,0.116770,0.985442,0,0.72000,-1.00000,43.200,-2.000,275.000,225.000,-1,500.000,-1,200.000,300.000,325.000,550.000,-1,-1,-1,300.000,325.000,875.000,250.000,975.000,1,1,2,1,2,1,1,0,1,2,2,2,1,1,1,1,1
9,531.333,1611.848,68.756,-128.099,-0.599160,0.780346,-0.179070,-0.790696,-0.611858,-0.020703,-0.125721,0.129186,0.983618,0,0.80000,-1.00000,48.000,-2.000,275.000,225.000,-1,525.000,975.000,200.000,300.000,350.000,500.000,-1,-1,-1,275.000,375.000,850.000,225.000,925.000,0,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1
