timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,915.696,305.138,-136.181,-152.884,1,0.08000,-0.12000,9.600,-1.080,825.000,375.000,-1,375.000,-1,325.000,325.000,300.000,225.000,-1,1000.000,-1,625.000,675.000,700.000,925.000,-1,0,0,2,0,2,0,0,0,0,2,0,2,1,0,0,0,2
2,871.532,286.381,-135.798,-158.284,0,0.24000,-0.36000,28.800,-3.240,825.000,375.000,-1,375.000,-1,325.000,325.000,300.000,225.000,-1,975.000,-1,650.000,675.000,700.000,975.000,-1,0,0,2,0,2,0,0,0,0,2,0,2,1,0,0,0,2
4,787.937,264.924,-135.439,-168.004,0,0.40000,-0.60000,48.000,-5.400,900.000,375.000,-1,375.000,675.000,300.000,325.000,300.000,225.000,-1,975.000,1000.000,775.000,700.000,675.000,-1,-1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,2,2
6,663.447,261.784,-135.778,-182.044,0,0.56000,-0.84000,67.200,-7.560,-1,375.000,-1,325.000,375.000,300.000,300.000,300.000,200.000,-1,-1,-1,-1,675.000,550.000,-1,525.000,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
8,507.362,304.361,-137.933,-199.368,0,0.71210,-0.96493,85.452,-8.684,-1,350.000,-1,250.000,150.000,275.000,250.000,300.000,200.000,-1,-1,-1,-1,650.000,400.000,-1,175.000,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
10,358.255,398.380,-133.853,-216.439,0,0.74388,-0.94395,89.265,-8.496,-1,350.000,-1,350.000,-1,300.000,300.000,200.000,350.000,325.000,0.000,0.000,-1,625.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2
12,238.759,536.507,-120.461,-233.319,0,0.76916,-0.93698,92.299,-8.433,-1,375.000,-1,400.000,-1,300.000,325.000,275.000,325.000,450.000,0.000,50.000,-1,850.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2
14,162.281,708.739,-103.940,-250.275,0,0.79362,-0.94492,95.235,-8.504,-1,425.000,-1,450.000,-1,350.000,350.000,300.000,325.000,725.000,150.000,175.000,-1,-1,925.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,2,0,2,2
16,139.405,902.528,-86.531,-267.583,0,0.82338,-0.96847,98.806,-8.716,-1,475.000,-1,450.000,-1,375.000,375.000,300.000,325.000,-1,350.000,350.000,-1,950.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
18,177.656,1103.097,-74.293,-285.128,0,0.86433,-0.97503,103.720,-8.775,-1,400.000,-1,400.000,900.000,325.000,325.000,325.000,325.000,-1,900.000,850.000,-1,725.000,800.000,-1,-1,2,0,2,0,1,0,0,0,0,2,0,0,2,0,0,2,2
20,280.547,1293.696,-65.904,-302.672,0,0.92010,-0.97410,110.412,-8.767,-1,400.000,-1,425.000,575.000,325.000,350.000,325.000,350.000,-1,-1,-1,-1,800.000,700.000,-1,700.000,2,0,2,0,1,0,0,0,0,2,2,2,2,0,1,2,1
22,447.643,1456.062,-61.787,-320.069,0,0.99282,-0.96265,119.138,-8.664,-1,400.000,800.000,325.000,350.000,325.000,325.000,325.000,300.000,-1,-1,-1,-1,750.000,425.000,-1,350.000,2,0,1,1,1,0,0,0,0,2,2,2,2,1,1,2,1
24,660.538,1565.465,-63.239,-336.986,0,1.00000,-0.92969,120.000,-8.367,650.000,250.000,350.000,175.000,200.000,200.000,175.000,325.000,300.000,-1,-1,-1,-1,350.000,225.000,450.000,175.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
26,6792.817,2825.581,-276.764,-149.929,1,0.08000,-0.12000,9.600,-1.080,-1,375.000,500.000,325.000,550.000,300.000,300.000,300.000,250.000,-1,125.000,25.000,600.000,550.000,375.000,775.000,400.000,2,0,1,1,1,0,0,0,0,2,0,0,1,1,1,1,1
28,6749.679,2804.572,-278.125,-155.329,0,0.24000,-0.36000,28.800,-3.240,850.000,375.000,450.000,300.000,650.000,300.000,275.000,325.000,250.000,-1,200.000,75.000,625.000,450.000,350.000,600.000,425.000,1,0,1,1,0,0,1,0,0,2,0,0,1,1,1,1,1
30,6667.301,2778.834,-281.642,-165.049,0,0.40000,-0.60000,48.000,-5.400,450.000,275.000,350.000,275.000,525.000,225.000,225.000,325.000,250.000,-1,325.000,225.000,700.000,300.000,350.000,375.000,600.000,1,1,1,1,0,1,1,0,0,2,0,0,1,1,1,1,1
32,6543.175,2767.882,-288.876,-177.895,0,0.56000,-0.70735,67.200,-6.366,150.000,150.000,325.000,275.000,400.000,150.000,200.000,325.000,250.000,-1,675.000,450.000,875.000,175.000,475.000,150.000,425.000,1,1,1,1,0,1,1,0,0,2,0,0,1,1,0,1,0
34,6381.477,2788.303,-301.074,-189.986,0,0.72000,-0.65844,86.400,-5.926,0.000,100.000,-1,250.000,250.000,100.000,225.000,300.000,250.000,-1,-1,-1,1000.000,125.000,375.000,0.000,250.000,1,1,2,0,0,1,0,0,0,2,2,2,0,1,0,1,0
36,-13876.061,-12739.612,185.768,-148.600,1,0.00000,0.00000,95.138,-5.309,-1,-1,-1,575.000,-1,625.000,550.000,-1,275.000,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
38,-13901.275,-12753.519,189.598,-151.840,0,0.16000,-0.24000,19.200,-2.160,-1,-1,-1,550.000,-1,600.000,525.000,-1,275.000,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
40,-13963.339,-12779.165,199.981,-159.400,0,0.32000,-0.48000,38.400,-4.320,-1,425.000,-1,450.000,-1,350.000,350.000,300.000,1000.000,-1,-1,-1,-1,825.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
42,-14066.594,-12800.482,203.811,-171.280,0,0.48000,-0.72000,57.600,-6.480,-1,450.000,-1,575.000,-1,375.000,375.000,300.000,-1,-1,-1,-1,-1,850.000,-1,-1,-1,2,0,2,0,2,0,0,0,2,2,2,2,2,0,2,2,2
44,-14209.926,-12791.844,207.787,-187.480,0,0.64000,-0.96000,76.800,-8.640,-1,400.000,-1,700.000,-1,325.000,400.000,300.000,-1,-1,-1,-1,-1,800.000,-1,-1,-1,2,0,2,0,2,0,0,0,2,2,2,2,2,0,2,2,2
46,-14379.878,-12727.040,201.969,-204.949,0,0.80000,-0.95626,96.000,-8.606,850.000,450.000,-1,400.000,-1,350.000,325.000,750.000,325.000,-1,-1,-1,-1,775.000,1000.000,825.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
48,-14555.208,-12593.670,189.324,-220.982,0,0.96000,-0.86504,115.200,-7.785,675.000,575.000,-1,450.000,-1,400.000,375.000,475.000,325.000,-1,-1,-1,-1,800.000,1000.000,800.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,1,1,2
50,-14704.320,-12406.122,172.838,-234.818,0,1.00000,-0.73442,120.000,-6.610,775.000,625.000,-1,475.000,-1,450.000,400.000,425.000,325.000,-1,-1,-1,-1,850.000,775.000,1000.000,950.000,1,1,2,0,2,0,0,0,0,2,2,2,2,1,1,1,1
52,-14807.260,-12192.567,148.023,-247.354,0,0.97839,-0.67923,117.407,-6.113,475.000,375.000,700.000,400.000,-1,325.000,325.000,275.000,625.000,-1,-1,-1,-1,650.000,600.000,625.000,-1,1,0,1,0,2,0,0,0,0,2,2,2,2,1,1,1,2
54,-14860.277,-11979.899,118.144,-258.944,0,0.89218,-0.63827,107.062,-5.744,450.000,300.000,550.000,375.000,-1,275.000,300.000,300.000,625.000,800.000,-1,-1,-1,375.000,825.000,400.000,1000.000,1,1,1,1,2,1,1,0,0,1,2,2,2,1,0,1,1
56,-14866.359,-11766.849,92.291,-271.658,0,0.92968,-0.76636,111.561,-6.897,125.000,200.000,700.000,450.000,-1,200.000,325.000,300.000,600.000,550.000,-1,-1,-1,250.000,775.000,125.000,-1,1,1,1,0,2,1,1,1,0,1,2,2,2,1,1,1,2
