timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-8853.451,-4268.082,-419.622,-71.146,0.332242,0.937894,-0.099855,-0.939841,0.320280,-0.118828,-0.079466,0.133327,0.987881,1,0.08000,0.12000,4.800,0.240,900.000,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,925.000,625.000,675.000,875.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2
1,-8850.270,-4277.139,-420.412,-70.666,0.340053,0.935034,-0.100379,-0.937157,0.328076,-0.118756,-0.078109,0.134455,0.987837,0,0.16000,0.24000,9.600,0.480,900.000,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,925.000,625.000,650.000,875.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2
2,-8845.359,-4290.674,-421.574,-70.069,0.349725,0.931374,-0.101171,-0.933738,0.337725,-0.118643,-0.076333,0.135960,0.987769,0,0.24000,0.29831,14.400,0.597,900.000,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,925.000,600.000,650.000,875.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2
3,-8838.625,-4308.653,-423.088,-69.476,0.359299,0.927606,-0.102236,-0.930252,0.347266,-0.118480,-0.074399,0.137674,0.987679,0,0.32000,0.29659,19.200,0.593,900.000,375.000,-1,375.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,925.000,600.000,650.000,875.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2
4,-8829.977,-4331.039,-424.938,-68.887,0.368761,0.923734,-0.103587,-0.926707,0.356685,-0.118277,-0.072309,0.139611,0.987563,0,0.40000,0.29448,24.000,0.589,900.000,375.000,-1,375.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,900.000,600.000,625.000,850.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2
5,-8819.326,-4357.796,-427.102,-68.303,0.378098,0.919764,-0.105241,-0.923111,0.365966,-0.118049,-0.070062,0.141784,0.987415,0,0.48000,0.29197,28.800,0.584,900.000,350.000,-1,375.000,-1,300.000,325.000,300.000,300.000,-1,-1,475.000,900.000,600.000,625.000,850.000,-1,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,2
6,-8806.586,-4388.885,-429.562,-67.725,0.387296,0.915700,-0.107219,-0.919469,0.375096,-0.117810,-0.067661,0.144212,0.987231,0,0.56000,0.28909,33.600,0.578,900.000,350.000,-1,375.000,1000.000,300.000,300.000,300.000,300.000,-1,-1,475.000,900.000,600.000,625.000,850.000,1000.000,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
7,-8791.670,-4424.269,-432.295,-67.151,0.396376,0.911530,-0.109541,-0.915777,0.384094,-0.117579,-0.065103,0.146920,0.987004,0,0.64000,0.28693,38.400,0.574,875.000,350.000,-1,350.000,975.000,300.000,300.000,300.000,300.000,-1,-1,450.000,900.000,575.000,600.000,825.000,950.000,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
8,-8774.495,-4463.906,-435.264,-66.581,0.405349,0.907254,-0.112175,-0.912028,0.392967,-0.117393,-0.062425,0.149892,0.986730,0,0.72000,0.28505,43.200,0.570,875.000,350.000,-1,350.000,925.000,300.000,300.000,325.000,300.000,-1,600.000,450.000,900.000,575.000,600.000,800.000,900.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9,-8754.978,-4507.757,-438.207,-66.014,0.414163,0.902988,-0.114380,-0.908248,0.401764,-0.116926,-0.059629,0.152312,0.986532,0,0.80000,0.28314,48.000,0.566,850.000,350.000,-1,350.000,875.000,300.000,300.000,325.000,300.000,-1,600.000,450.000,900.000,575.000,575.000,800.000,850.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10,-8733.945,-4553.805,-440.428,-65.452,0.422463,0.899022,-0.115260,-0.904737,0.410621,-0.113316,-0.054546,0.152152,0.986851,0,0.84377,0.28129,50.626,0.563,850.000,350.000,-1,350.000,900.000,300.000,300.000,300.000,300.000,-1,550.000,425.000,925.000,575.000,575.000,775.000,850.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11,-8712.510,-4599.546,-442.268,-64.893,0.430545,0.895107,-0.115817,-0.901254,0.419440,-0.108678,-0.048700,0.151172,0.987307,0,0.84193,0.27962,50.516,0.559,850.000,350.000,-1,350.000,925.000,300.000,300.000,300.000,300.000,-1,500.000,400.000,925.000,575.000,575.000,800.000,875.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,-8690.684,-4644.968,-443.978,-64.336,0.438551,0.891113,-0.116579,-0.897686,0.428173,-0.104051,-0.042805,0.150282,0.987716,0,0.83993,0.27826,50.396,0.557,850.000,350.000,-1,350.000,975.000,275.000,300.000,300.000,300.000,-1,450.000,375.000,950.000,575.000,575.000,800.000,875.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
13,-8668.477,-4690.061,-445.520,-63.782,0.446505,0.887016,-0.117622,-0.894017,0.436820,-0.099612,-0.036978,0.149634,0.988050,0,0.83779,0.27722,50.267,0.554,875.000,350.000,-1,350.000,1000.000,275.000,275.000,300.000,300.000,-1,425.000,375.000,975.000,575.000,575.000,800.000,900.000,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
