timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3410.019,1765.205,154.932,111.351,-0.364042,-0.931175,-0.019658,0.931283,-0.364231,0.006945,-0.013627,-0.015779,0.999783,0,0.26227,-0.71457,0.238,0.006,-1,515.662,-1,550.432,-1,435.661,442.190,726.753,673.784,-1,-1,-1,-1,760.168,878.849,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,-3409.910,1765.687,155.298,111.362,-0.364239,-0.931177,-0.015501,0.931240,-0.364361,0.005836,-0.011083,-0.012310,0.999863,0,0.26226,-0.71463,0.494,0.011,-1,522.492,-1,554.268,-1,440.169,445.945,740.694,665.868,-1,-1,-1,-1,773.428,884.864,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,-3409.834,1766.473,154.620,111.355,-0.364130,-0.931270,-0.012087,0.931309,-0.364204,0.004457,-0.008553,-0.009634,0.999917,0,0.26223,-0.71476,0.789,-0.007,-1,526.414,-1,555.946,-1,442.549,447.729,747.922,656.998,-1,-1,-1,-1,782.371,888.405,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,-3409.823,1767.493,153.219,111.326,-0.363661,-0.931474,-0.010368,0.931504,-0.363713,0.003652,-0.007173,-0.008329,0.999940,0,0.26224,-0.71472,1.020,-0.029,-1,526.027,-1,554.306,-1,441.767,446.613,747.159,649.473,-1,-1,-1,-1,783.316,887.049,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,-3409.940,1768.717,151.434,111.274,-0.362816,-0.931796,-0.010988,0.931829,-0.362876,0.003941,-0.007659,-0.008809,0.999932,0,0.26229,-0.71447,1.229,-0.052,-1,520.696,-1,548.988,13.285,437.415,442.292,738.024,645.197,-1,-1,-1,-1,774.316,879.744,-1,23.994,2,0,2,0,1,0,0,0,0,2,2,2,2,0,0,2,1
5,-3410.298,1770.114,149.578,111.221,-0.361946,-0.932092,-0.014152,0.932144,-0.362048,0.005388,-0.010146,-0.011242,0.999885,0,0.26237,-0.71401,1.443,-0.053,-1,510.571,-1,540.619,13.274,429.927,435.248,721.425,645.488,-1,-1,-1,-1,756.248,867.219,-1,31.933,2,0,2,0,1,0,0,0,0,2,2,2,2,0,0,2,1
6,-3410.930,1771.757,148.013,111.169,-0.361084,-0.932347,-0.018665,0.932439,-0.361260,0.007007,-0.013276,-0.014873,0.999801,0,0.26245,-0.71356,1.760,-0.052,15.531,499.459,-1,532.444,13.271,421.966,428.066,702.046,649.750,-1,-1,-1,-1,737.806,854.689,22.692,36.494,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
7,-3411.750,1773.757,147.039,111.109,-0.360097,-0.932631,-0.022998,0.932786,-0.360347,0.007714,-0.015482,-0.018674,0.999706,0,0.26253,-0.71314,2.161,-0.060,15.499,491.102,-1,527.708,13.270,416.285,423.356,684.890,656.514,-1,-1,-1,-1,723.936,847.391,22.721,38.368,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
8,-3412.688,1776.165,146.712,111.039,-0.358962,-0.932981,-0.026332,0.933210,-0.359256,0.007301,-0.016271,-0.021953,0.999627,0,0.26261,-0.71268,2.585,-0.069,15.462,486.649,-1,527.064,13.268,413.668,421.754,672.368,664.221,-1,-1,-1,-1,716.467,846.334,22.756,38.182,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
9,-3413.693,1778.989,146.929,110.964,-0.357733,-0.933395,-0.028300,0.933691,-0.358029,0.006032,-0.015763,-0.024265,0.999581,0,0.26271,-0.71214,2.997,-0.076,15.448,485.830,-1,529.743,13.268,413.806,422.805,665.258,671.279,-1,-1,-1,-1,714.674,850.283,22.770,36.409,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
