timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3604.413,1684.673,280.460,99.618,-0.167077,-0.985918,-0.007105,0.985939,-0.167095,0.002024,-0.003183,-0.006667,0.999973,0,0.51373,0.63872,1.329,0.021,-1,674.326,-1,713.342,-1,597.113,602.119,555.906,518.851,-1,633.254,969.872,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
1,3604.141,1686.638,280.305,99.666,-0.167906,-0.985787,-0.005580,0.985803,-0.167907,-0.000415,-0.000528,-0.005571,0.999984,0,0.51373,0.63872,1.984,0.048,-1,681.352,-1,720.498,-1,603.503,609.002,558.035,516.860,-1,610.042,897.818,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
2,3603.640,1689.199,279.144,99.737,-0.169129,-0.985581,-0.004966,0.985590,-0.169113,-0.003519,0.002629,-0.005489,0.999981,0,0.51373,0.63872,2.610,0.071,-1,686.071,-1,727.385,-1,608.240,614.809,555.270,514.290,-1,579.786,811.979,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
3,3602.862,1692.257,277.316,99.834,-0.170793,-0.985291,-0.005540,0.985297,-0.170764,-0.005420,0.004394,-0.006384,0.999970,0,0.51373,0.63872,3.155,0.097,-1,684.455,-1,729.179,-1,607.517,615.457,548.447,511.731,-1,559.033,753.617,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
4,3601.761,1695.768,275.215,99.960,-0.172964,-0.984899,-0.007561,0.984919,-0.172925,-0.005532,0.004141,-0.008404,0.999956,0,0.51373,0.63872,3.679,0.126,-1,675.798,-1,725.136,-1,600.772,610.410,538.360,510.422,-1,549.905,738.156,-1,-1,-1,-1,18.846,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,1
5,3600.401,1699.836,273.319,100.094,-0.175256,-0.984471,-0.010108,0.984518,-0.175214,-0.004895,0.003048,-0.010810,0.999937,0,0.51373,0.63872,4.290,0.133,13.435,665.282,-1,719.751,16.002,592.549,604.055,528.056,510.347,-1,547.331,737.623,-1,-1,-1,27.488,22.378,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
6,3598.801,1704.509,272.001,100.247,-0.177891,-0.983976,-0.012052,0.984048,-0.177850,-0.004420,0.002206,-0.012646,0.999918,0,0.51373,0.63872,4.939,0.153,13.401,657.417,-1,716.937,15.947,586.707,600.252,520.596,510.848,-1,548.253,742.066,-1,-1,-1,34.582,22.406,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
7,3597.041,1709.825,271.400,100.423,-0.180912,-0.983415,-0.012862,0.983497,-0.180869,-0.004467,0.002067,-0.013458,0.999907,0,0.51373,0.63872,5.600,0.176,13.361,653.995,-1,717.916,15.872,584.776,600.466,517.222,511.419,-1,551.364,746.938,-1,-1,-1,37.026,22.446,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
8,3595.216,1715.743,271.495,100.618,-0.184254,-0.982793,-0.013005,0.982876,-0.184207,-0.004745,0.002268,-0.013657,0.999904,0,0.51373,0.63872,6.193,0.195,13.286,653.741,-1,721.384,15.636,585.754,603.068,516.987,512.671,-1,558.449,757.446,-1,-1,-1,37.070,22.605,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
9,3593.310,1722.267,272.098,100.810,-0.187559,-0.982171,-0.012740,0.982250,-0.187507,-0.005181,0.002699,-0.013485,0.999905,0,0.51373,0.63872,6.797,0.193,13.268,655.768,-1,726.871,15.422,588.885,607.107,518.872,514.637,-1,568.465,771.911,-1,-1,-1,35.507,22.797,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
10,3591.240,1729.397,272.909,100.987,-0.190586,-0.981596,-0.012115,0.981665,-0.190528,-0.005811,0.003396,-0.013000,0.999910,0,0.51373,0.63872,7.424,0.177,13.270,659.071,-1,733.564,15.366,592.681,612.216,521.954,516.737,-1,578.835,784.911,-1,-1,-1,32.406,22.855,1,0,2,0,1,0,0,0,0,2,0,0,2,2,2,1,1
