timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4459.051,-3126.490,164.741,29.536,0.870029,-0.492995,-0.002251,0.492964,0.869902,0.016047,-0.005953,-0.015071,0.999869,0,0.49708,0.29106,0.311,0.014,-1,590.376,-1,628.904,-1,506.146,512.311,509.503,572.061,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-4458.388,-3126.204,165.394,29.570,0.869747,-0.493486,-0.003381,0.493490,0.869676,0.011475,-0.002723,-0.011649,0.999928,0,0.49711,0.29097,0.722,0.034,-1,601.385,-1,636.117,-1,513.579,518.879,517.904,566.044,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-4457.347,-3125.530,164.984,29.625,0.869282,-0.494286,-0.005384,0.494315,0.869250,0.007528,0.000959,-0.009206,0.999957,0,0.49718,0.29071,1.240,0.054,-1,610.158,-1,642.307,-1,519.341,524.090,521.798,559.231,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-4455.994,-3124.432,163.726,29.699,0.868632,-0.495403,-0.007382,0.495443,0.868624,0.005282,0.003796,-0.008245,0.999959,0,0.49731,0.29027,1.743,0.075,-1,613.763,-1,645.173,-1,521.512,526.134,520.469,553.306,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-4454.426,-3122.976,161.992,29.785,0.867887,-0.496696,-0.008042,0.496745,0.867876,0.006040,0.003979,-0.009236,0.999949,0,0.49749,0.28962,2.140,0.086,-1,608.576,-1,641.439,-1,517.598,522.585,513.902,550.270,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-4452.634,-3121.149,160.098,29.873,0.867129,-0.498028,-0.007411,0.498082,0.867069,0.010317,0.001288,-0.012638,0.999919,0,0.49771,0.28886,2.559,0.088,-1,594.758,-1,631.845,11.227,507.900,513.891,502.135,552.219,-1,-1,-1,-1,-1,-1,-1,9.036,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
6,-4450.536,-3118.908,158.355,29.969,0.866289,-0.499506,-0.006083,0.499533,0.866134,0.016686,-0.003066,-0.017494,0.999842,0,0.49793,0.28807,3.069,0.096,13.496,576.964,-1,619.753,16.086,495.544,502.945,488.136,558.154,-1,-1,-1,-1,-1,-1,21.962,22.341,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
7,-4447.927,-3116.256,157.132,30.090,0.865221,-0.501364,-0.005135,0.501345,0.864960,0.022278,-0.006728,-0.021850,0.999739,0,0.49818,0.28721,3.720,0.121,13.460,562.931,-1,610.596,16.036,485.660,494.424,476.693,564.874,-1,-1,-1,-1,1006.725,-1,32.769,22.362,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
8,-4444.699,-3113.250,156.584,30.234,0.863945,-0.503562,-0.004929,0.503512,0.863607,0.025689,-0.008680,-0.024676,0.999658,0,0.49848,0.28613,4.411,0.144,13.451,555.200,-1,606.414,16.024,480.317,490.141,469.946,570.340,-1,-1,-1,-1,984.518,-1,37.315,22.368,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
9,-4440.856,-3109.918,156.696,30.403,0.862448,-0.506119,-0.005131,0.506066,0.862089,0.026446,-0.008962,-0.025405,0.999637,0,0.49884,0.28489,5.086,0.170,13.429,553.675,-1,606.554,15.992,479.446,489.800,468.655,572.873,-1,-1,-1,-1,981.073,-1,37.849,22.383,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
