timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,14850.627,14583.986,-118.874,20.321,1,0.08000,0.12000,9.600,1.080,750.000,375.000,900.000,400.000,-1,325.000,325.000,200.000,300.000,575.000,0.000,25.000,800.000,525.000,825.000,625.000,-1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2
2,14894.553,14603.318,-115.663,24.603,0,0.24000,0.23580,28.800,2.122,750.000,375.000,750.000,400.000,-1,325.000,325.000,200.000,300.000,625.000,25.000,100.000,850.000,500.000,850.000,625.000,-1,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,2
4,14970.988,14643.572,-110.055,28.662,0,0.40000,0.22211,48.000,1.999,725.000,350.000,625.000,375.000,-1,300.000,300.000,200.000,300.000,700.000,150.000,275.000,950.000,450.000,625.000,575.000,-1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,1,1,2
6,15077.262,14708.968,-102.481,32.469,0,0.56000,0.20780,67.200,1.870,625.000,275.000,475.000,300.000,-1,250.000,250.000,200.000,300.000,800.000,375.000,550.000,-1,375.000,425.000,475.000,700.000,1,1,1,1,2,1,1,0,0,0,0,0,2,1,1,1,1
8,15210.657,14802.959,-90.070,35.973,0,0.72000,0.18979,86.400,1.708,600.000,250.000,350.000,225.000,775.000,200.000,200.000,275.000,225.000,-1,225.000,0.000,550.000,300.000,300.000,425.000,375.000,1,1,1,1,1,1,1,0,0,2,0,0,0,1,1,1,1
10,6452.269,-6411.274,-52.319,160.831,1,0.00000,0.00000,86.400,0.525,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,6479.026,-6421.916,-53.151,157.591,0,-0.16000,-0.24000,-19.200,-2.160,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,6520.277,-6441.957,-54.405,152.921,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,6559.759,-6465.290,-55.569,148.250,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,6597.210,-6491.760,-56.631,143.580,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,6632.382,-6521.192,-57.584,138.909,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
22,6665.040,-6553.390,-58.421,134.239,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,775.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
24,6694.968,-6588.141,-59.137,129.568,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,750.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
26,6721.967,-6625.213,-59.726,124.898,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,750.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
28,6745.858,-6664.360,-60.187,120.227,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,350.000,-1,-1,-1,-1,750.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
30,6766.482,-6705.323,-60.518,115.557,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,350.000,-1,-1,-1,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
32,6783.701,-6747.829,-60.719,110.886,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,350.000,-1,-1,-1,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
34,6797.403,-6791.596,-60.793,106.216,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,350.000,-1,-1,-1,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
36,6807.496,-6836.333,-60.743,101.545,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,375.000,-1,-1,-1,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
38,6813.912,-6881.743,-60.573,96.875,0,-0.19113,-0.25947,-22.936,-2.335,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,375.000,-1,-1,-1,-1,750.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
40,6816.377,-6917.927,-60.965,92.793,0,-0.11113,-0.19408,-13.336,-1.747,-1,425.000,-1,450.000,-1,350.000,350.000,300.000,375.000,-1,-1,-1,-1,875.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
42,6816.516,-6915.797,-60.944,89.299,0,0.04887,-0.19408,5.864,-1.747,-1,425.000,-1,450.000,-1,350.000,350.000,300.000,375.000,-1,-1,-1,-1,875.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
44,6819.010,-6875.350,-60.773,85.806,0,0.20887,-0.19408,25.064,-1.747,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,375.000,-1,-1,-1,-1,750.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
