timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,2361.087,-5813.393,94.094,46.479,0.688464,-0.725072,0.016969,0.724968,0.688664,0.012762,-0.020939,0.003515,0.999775,0,0.30997,0.76189,1.091,0.009,-1,668.990,-1,512.122,-1,503.249,466.216,719.837,584.228,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,2361.946,-5812.349,97.657,46.505,0.688188,-0.725365,0.015563,0.725328,0.688345,0.008976,-0.017224,0.005111,0.999839,0,0.30997,0.76189,1.351,0.026,-1,694.011,-1,528.157,-1,520.078,481.536,746.209,591.751,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,2362.871,-5811.112,99.926,46.547,0.687707,-0.725852,0.014058,0.725872,0.687814,0.004529,-0.012956,0.007090,0.999891,0,0.30997,0.76189,1.545,0.041,-1,717.130,-1,542.086,-1,535.211,495.502,768.603,593.510,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,2363.846,-5809.666,100.901,46.620,0.686814,-0.726725,0.012533,0.726787,0.686862,-0.000646,-0.008139,0.009553,0.999921,0,0.30997,0.76189,1.744,0.073,-1,738.391,-1,553.915,-1,548.707,507.654,787.702,589.238,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,2364.915,-5807.962,100.608,46.718,0.685584,-0.727912,0.010867,0.727988,0.685559,-0.006517,-0.002706,0.012379,0.999920,0,0.30997,0.76189,2.011,0.098,-1,758.060,-1,563.895,-1,560.753,518.192,802.155,579.559,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,2366.010,-5806.010,99.361,46.857,0.683826,-0.729577,0.009960,0.729644,0.683735,-0.011233,0.001385,0.014948,0.999887,0,0.30997,0.76189,2.238,0.138,-1,770.588,-1,568.961,-1,567.703,523.965,810.633,567.087,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,2367.082,-5803.906,97.502,47.015,0.681808,-0.731452,0.010722,0.731529,0.681695,-0.012587,0.001898,0.016425,0.999863,0,0.30997,0.76189,2.362,0.158,-1,768.119,-1,565.276,-1,564.983,520.976,809.394,555.081,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,2368.128,-5801.696,95.214,47.171,0.679809,-0.733263,0.013634,0.733386,0.679747,-0.009463,-0.002329,0.016432,0.999862,0,0.30997,0.76189,2.445,0.156,-1,746.997,-1,550.978,-1,550.440,507.312,796.992,544.996,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,2369.210,-5799.359,92.650,47.314,0.677939,-0.734904,0.017745,0.735041,0.678020,-0.001869,-0.010658,0.014310,0.999841,0,0.30997,0.76189,2.575,0.143,-1,710.650,-1,528.867,-1,526.461,485.438,771.332,539.783,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,2370.342,-5796.760,90.104,47.447,0.676134,-0.736488,0.020688,0.736489,0.676389,0.009048,-0.020657,0.009118,0.999745,0,0.30997,0.76189,2.834,0.132,-1,666.820,-1,506.066,-1,499.586,462.480,730.752,541.760,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
