timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,987.876,1637.157,133.534,146.091,-0.827688,-0.557882,0.060827,0.556315,-0.829920,-0.041797,0.073799,-0.000756,0.997273,1,-0.08000,-0.12000,-4.800,-0.240,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,375.000,450.000,-1,800.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
1,995.798,1631.734,132.778,145.611,-0.822960,-0.564816,0.061000,0.563306,-0.825217,-0.041266,0.073646,0.000402,0.997284,0,-0.16000,-0.24000,-9.600,-0.480,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,350.000,450.000,-1,800.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
2,1007.578,1623.452,131.645,144.891,-0.815757,-0.575139,0.061285,0.573718,-0.818053,-0.040466,0.073408,0.002150,0.997300,0,-0.24000,-0.36000,-14.400,-0.720,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,350.000,425.000,-1,800.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
3,1021.864,1613.046,130.490,143.931,-0.806032,-0.588762,0.060592,0.587427,-0.808299,-0.039784,0.072400,0.003526,0.997369,0,-0.29456,-0.48000,-17.673,-0.960,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,350.000,425.000,-1,800.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,1035.928,1602.344,129.351,142.731,-0.793549,-0.605557,0.059839,0.604315,-0.795786,-0.039103,0.071298,0.005131,0.997442,0,-0.29456,-0.60000,-17.673,-1.200,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,350.000,425.000,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
5,1049.719,1591.291,128.224,141.291,-0.778103,-0.625357,0.059028,0.624215,-0.780308,-0.038410,0.070080,0.006959,0.997517,0,-0.29456,-0.72000,-17.673,-1.440,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,350.000,425.000,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,1063.189,1579.849,127.110,139.655,-0.759963,-0.647357,0.058178,0.646321,-0.762134,-0.037687,0.068736,0.008961,0.997595,0,-0.29456,-0.81754,-17.673,-1.635,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,-1,350.000,425.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
7,1076.327,1568.028,126.039,138.020,-0.741203,-0.668828,0.057336,0.667886,-0.743339,-0.037081,0.067420,0.010809,0.997666,0,-0.29456,-0.81754,-17.673,-1.635,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,-1,375.000,425.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,1089.122,1555.836,124.998,136.385,-0.721839,-0.689751,0.056498,0.688898,-0.723937,-0.036526,0.066095,0.012555,0.997734,0,-0.29456,-0.81754,-17.673,-1.635,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,-1,375.000,425.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
9,1101.564,1543.285,123.965,134.750,-0.701886,-0.710111,0.055674,0.709346,-0.703945,-0.035907,0.064690,0.014290,0.997803,0,-0.29456,-0.81754,-17.673,-1.635,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,-1,375.000,425.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
