timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3606.220,7538.628,236.673,-107.026,-0.292176,0.956153,-0.020134,-0.955107,-0.292806,-0.045110,-0.049027,0.006051,0.998779,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,475.000,475.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
1,3603.361,7529.464,236.201,-107.327,-0.297203,0.954603,-0.020077,-0.953551,-0.297826,-0.045174,-0.049103,0.005719,0.998777,0,0.16000,-0.15050,9.600,-0.301,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,475.000,500.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
2,3599.000,7515.740,235.495,-107.630,-0.302252,0.953018,-0.019991,-0.951958,-0.302865,-0.045270,-0.049198,0.005347,0.998775,0,0.24000,-0.15134,14.400,-0.303,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,500.000,500.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
3,3593.087,7497.473,234.553,-107.935,-0.307336,0.951394,-0.019873,-0.950323,-0.307938,-0.045399,-0.049312,0.004933,0.998771,0,0.32000,-0.15260,19.200,-0.305,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,525.000,525.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
4,3585.574,7474.679,233.374,-108.244,-0.312469,0.949723,-0.019722,-0.948640,-0.313058,-0.045561,-0.049445,0.004473,0.998767,0,0.40000,-0.15429,24.000,-0.309,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,550.000,550.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
5,3576.408,7447.377,231.960,-108.557,-0.317664,0.948002,-0.019536,-0.946905,-0.318239,-0.045759,-0.049596,0.003963,0.998761,0,0.48000,-0.15641,28.800,-0.313,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,575.000,575.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
6,3565.539,7415.583,230.308,-108.875,-0.322936,0.946224,-0.019311,-0.945112,-0.323495,-0.045993,-0.049766,0.003398,0.998755,0,0.56000,-0.15894,33.600,-0.318,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,600.000,600.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
7,3552.912,7379.319,228.419,-109.198,-0.328298,0.944382,-0.019044,-0.943252,-0.328838,-0.046264,-0.049953,0.002774,0.998748,0,0.64000,-0.16191,38.400,-0.324,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,650.000,650.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
8,3538.471,7338.604,226.292,-109.529,-0.333763,0.942471,-0.018731,-0.941322,-0.334282,-0.046575,-0.050157,0.002087,0.998739,0,0.72000,-0.16530,43.200,-0.331,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,700.000,700.000,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
9,3522.158,7293.461,223.897,-109.867,-0.339354,0.940482,-0.018221,-0.939314,-0.339840,-0.046878,-0.050280,0.001207,0.998734,0,0.80000,-0.16912,48.000,-0.338,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,750.000,750.000,-1,750.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
