timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-9506.644,-6233.335,-312.912,-24.355,1,0.08000,-0.12000,4.800,-0.240,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,625.000,-1,625.000,775.000,950.000,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,0,2
1,-9497.932,-6237.367,-313.361,-24.835,0,0.16000,-0.24000,9.600,-0.480,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,625.000,-1,625.000,775.000,950.000,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,0,2
2,-9484.941,-6243.579,-314.033,-25.555,0,0.24000,-0.36000,14.400,-0.720,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,600.000,-1,625.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
3,-9467.760,-6252.151,-314.929,-26.515,0,0.32000,-0.48000,19.200,-0.960,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,600.000,-1,625.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
4,-9446.514,-6263.313,-316.047,-27.715,0,0.40000,-0.60000,24.000,-1.200,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,575.000,-1,650.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
5,-9421.362,-6277.343,-317.387,-29.155,0,0.48000,-0.72000,28.800,-1.440,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,825.000,550.000,-1,650.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,-9392.512,-6294.565,-318.949,-30.835,0,0.56000,-0.84000,33.600,-1.680,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,700.000,475.000,-1,675.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
7,-9360.218,-6315.342,-320.622,-32.755,0,0.64000,-0.96000,38.400,-1.920,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,700.000,475.000,-1,675.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,-9324.725,-6339.968,-322.355,-34.755,0,0.72000,-1.00000,43.200,-2.000,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,775.000,500.000,-1,700.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
9,-9286.267,-6368.691,-324.319,-36.755,0,0.80000,-1.00000,48.000,-2.000,-1,375.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,875.000,550.000,-1,700.000,950.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
10,-9245.839,-6401.144,-326.239,-38.755,0,0.86404,-1.00000,51.842,-2.000,-1,375.000,-1,425.000,-1,325.000,350.000,300.000,300.000,-1,925.000,575.000,-1,725.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
11,-9206.568,-6434.988,-328.139,-40.755,0,0.86404,-1.00000,51.842,-2.000,-1,400.000,-1,425.000,-1,325.000,350.000,300.000,300.000,-1,925.000,600.000,-1,750.000,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
12,-9168.502,-6470.182,-330.085,-42.755,0,0.86404,-1.00000,51.842,-2.000,-1,400.000,-1,425.000,-1,325.000,350.000,300.000,275.000,-1,950.000,650.000,-1,775.000,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
13,-9131.688,-6506.683,-332.046,-44.755,0,0.86404,-1.00000,51.842,-2.000,-1,400.000,-1,425.000,-1,325.000,350.000,275.000,275.000,-1,1000.000,700.000,-1,850.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
14,-9096.169,-6544.446,-333.771,-46.755,0,0.86404,-1.00000,51.842,-2.000,-1,400.000,-1,425.000,-1,325.000,350.000,275.000,275.000,-1,-1,850.000,-1,900.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
15,-9061.991,-6583.426,-335.247,-48.755,0,0.86404,-1.00000,51.842,-2.000,-1,400.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,925.000,950.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,-9029.193,-6623.575,-336.782,-50.755,0,0.86404,-1.00000,51.842,-2.000,-1,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,950.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
17,-8997.817,-6664.845,-338.435,-52.755,0,0.86404,-1.00000,51.842,-2.000,-1,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,1000.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,-8967.900,-6707.184,-340.309,-54.755,0,0.86404,-1.00000,51.842,-2.000,-1,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
19,-8939.479,-6750.541,-342.307,-56.755,0,0.86404,-1.00000,51.842,-2.000,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
20,-8912.589,-6794.864,-344.586,-58.755,0,0.86404,-1.00000,51.842,-2.000,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
