timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4915.190,330.095,-28.864,26.335,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,675.000,-1,-1,2,0,2,1,2,0,0,0,0,2,2,2,2,1,1,2,2
1,-4906.622,334.426,-28.864,26.815,0,0.16000,0.24000,9.600,0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,675.000,-1,-1,2,0,2,1,2,0,0,0,0,2,2,2,2,1,1,2,2
2,-4893.853,341.083,-28.859,27.535,0,0.24000,0.36000,14.400,0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,650.000,-1,-1,2,0,2,1,2,0,0,0,0,2,2,2,2,1,1,2,2
3,-4876.979,350.243,-28.845,28.495,0,0.32000,0.48000,19.200,0.960,-1,400.000,1000.000,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,650.000,-1,-1,2,0,1,1,2,0,0,0,0,2,2,2,2,1,1,2,2
4,-4856.131,362.133,-28.814,29.695,0,0.40000,0.60000,24.000,1.200,-1,400.000,1000.000,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,625.000,-1,-1,2,0,1,1,2,0,0,0,0,2,2,2,2,1,1,2,2
5,-4831.480,377.024,-28.765,31.135,0,0.48000,0.72000,28.800,1.440,-1,400.000,975.000,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,600.000,-1,925.000,2,0,1,1,2,0,1,0,0,2,2,2,2,1,1,2,1
6,-4803.171,395.123,-28.706,32.592,0,0.56000,0.72810,33.600,1.456,-1,400.000,975.000,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,650.000,575.000,-1,825.000,2,0,1,1,2,0,1,0,0,2,2,2,2,1,1,2,1
7,-4771.346,416.612,-28.678,34.029,0,0.64000,0.71866,38.400,1.437,-1,400.000,950.000,350.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,650.000,550.000,-1,750.000,2,0,1,1,2,0,1,0,0,2,2,2,2,1,1,2,1
8,-4736.153,441.664,-28.693,35.445,0,0.72000,0.70804,43.200,1.416,-1,400.000,925.000,350.000,-1,325.000,300.000,300.000,300.000,-1,-1,-1,-1,625.000,525.000,1000.000,675.000,2,0,1,1,2,0,1,0,0,2,2,2,2,1,1,1,1
9,-4697.736,470.442,-28.685,36.837,0,0.80000,0.69596,48.000,1.392,-1,400.000,900.000,325.000,-1,325.000,300.000,300.000,300.000,-1,-1,-1,-1,625.000,475.000,975.000,575.000,2,0,1,1,2,1,1,0,0,2,2,2,2,1,1,1,1
10,-4656.243,503.095,-28.395,38.201,0,0.88000,0.68211,52.800,1.364,-1,400.000,875.000,325.000,675.000,300.000,275.000,300.000,300.000,-1,-1,-1,-1,600.000,450.000,975.000,500.000,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
11,-4611.819,539.759,-27.262,39.533,0,0.96000,0.66610,57.600,1.332,-1,375.000,850.000,300.000,575.000,300.000,275.000,300.000,325.000,-1,-1,-1,-1,575.000,425.000,975.000,450.000,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
12,-4566.419,578.986,-25.626,40.828,0,1.00000,0.64747,60.000,1.295,-1,375.000,850.000,300.000,500.000,300.000,250.000,300.000,325.000,-1,-1,-1,-1,575.000,400.000,-1,400.000,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,2,1
13,-4521.886,619.197,-23.506,42.081,0,1.00000,0.62617,60.000,1.252,-1,350.000,875.000,275.000,450.000,275.000,250.000,300.000,350.000,-1,-1,-1,-1,575.000,375.000,-1,375.000,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,2,1
14,-4478.209,660.335,-21.021,43.285,0,1.00000,0.60234,60.000,1.205,-1,350.000,-1,275.000,400.000,275.000,250.000,275.000,375.000,-1,600.000,825.000,-1,550.000,375.000,-1,350.000,2,1,2,1,1,1,1,0,0,2,0,0,2,1,1,2,1
15,-4435.368,702.342,-18.172,44.437,0,1.00000,0.57575,60.000,1.151,-1,350.000,-1,250.000,375.000,275.000,225.000,275.000,400.000,-1,275.000,475.000,-1,550.000,350.000,-1,325.000,2,1,2,1,1,1,1,0,0,2,0,0,2,1,1,2,1
16,-4393.335,745.158,-14.919,45.529,0,1.00000,0.54606,60.000,1.092,-1,350.000,-1,250.000,325.000,275.000,225.000,275.000,450.000,-1,200.000,375.000,-1,575.000,375.000,-1,300.000,2,1,2,1,1,1,1,0,0,2,0,0,2,1,1,2,1
17,-4352.075,788.720,-11.282,46.555,0,1.00000,0.51293,60.000,1.026,-1,350.000,-1,250.000,300.000,275.000,250.000,275.000,475.000,900.000,125.000,300.000,-1,575.000,375.000,-1,275.000,2,1,2,1,1,1,1,0,1,0,0,0,2,1,1,2,1
18,-4311.545,832.961,-7.256,47.507,0,1.00000,0.47593,60.000,0.952,-1,350.000,-1,275.000,275.000,275.000,250.000,250.000,500.000,650.000,100.000,250.000,-1,600.000,400.000,-1,250.000,2,1,2,1,1,1,1,0,1,0,0,0,2,1,1,2,1
19,-3607.627,3607.627,16.011,68.699,1,0.00000,0.00000,60.000,0.869,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,-3605.865,3612.092,15.889,68.459,0,0.08000,-0.12000,4.800,-0.240,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
21,-3602.265,3620.992,15.643,67.979,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
22,-3596.699,3634.272,15.274,67.259,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
23,-3588.981,3651.853,14.780,66.299,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
