timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-2952.883,-6226.705,388.541,-75.667,1,-0.08000,0.12000,-4.800,0.240,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,400.000,475.000,-1,975.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
1,-2955.338,-6217.424,387.647,-75.187,0,-0.16000,0.24000,-9.600,0.480,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,400.000,475.000,-1,950.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
2,-2959.194,-6203.550,386.301,-74.467,0,-0.24000,0.36000,-14.400,0.720,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,400.000,475.000,-1,950.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
3,-2964.645,-6185.140,384.496,-73.507,0,-0.32000,0.48000,-19.200,0.960,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,400.000,475.000,-1,925.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
4,-2971.939,-6162.276,382.226,-72.307,0,-0.40000,0.60000,-24.000,1.200,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,375.000,475.000,-1,925.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
5,-2981.378,-6135.067,379.482,-70.867,0,-0.48000,0.72000,-28.800,1.440,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,375.000,475.000,-1,900.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,1,0,2,2
6,-2993.039,-6104.390,376.327,-69.187,0,-0.54697,0.84000,-32.818,1.680,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,1000.000,375.000,450.000,-1,900.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,1,0,2,2
7,-3005.683,-6074.214,373.153,-67.267,0,-0.54530,0.96000,-32.718,1.920,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,975.000,375.000,450.000,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,1,0,2,2
8,-3019.307,-6044.608,369.981,-65.289,0,-0.54317,0.98875,-32.590,1.977,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,925.000,350.000,450.000,-1,900.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,1,0,2,2
9,-3033.880,-6015.621,366.951,-63.309,0,-0.54073,0.99011,-32.444,1.980,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,900.000,350.000,450.000,-1,925.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,1,0,2,2
10,-3049.371,-5987.295,363.814,-61.327,0,-0.53809,0.99120,-32.286,1.982,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,875.000,325.000,450.000,-1,950.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
11,-3065.748,-5959.666,360.895,-59.343,0,-0.53529,0.99201,-32.117,1.984,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,875.000,325.000,450.000,-1,975.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
12,-3082.977,-5932.769,357.989,-57.358,0,-0.53237,0.99255,-31.942,1.985,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,900.000,350.000,450.000,-1,1000.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
13,-3101.026,-5906.633,355.080,-55.372,0,-0.52937,0.99282,-31.762,1.986,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,325.000,950.000,350.000,450.000,-1,1000.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
14,-3119.861,-5881.284,352.172,-53.386,0,-0.52635,0.99281,-31.581,1.986,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,-1,350.000,450.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
15,-3139.451,-5856.743,349.267,-51.401,0,-0.52336,0.99254,-31.401,1.985,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,-1,350.000,425.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
16,-3159.765,-5833.028,346.367,-49.417,0,-0.52043,0.99200,-31.226,1.984,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,-1,375.000,425.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
17,-3180.773,-5810.154,343.616,-47.435,0,-0.51762,0.99120,-31.057,1.982,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,-1,375.000,400.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
18,-3202.447,-5788.133,340.943,-45.455,0,-0.51496,0.99016,-30.898,1.980,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,375.000,375.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
19,-3226.010,-5765.795,338.397,-43.472,0,-0.54115,0.99113,-32.469,1.982,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,350.000,350.000,-1,-1,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
20,-3250.212,-5744.391,335.950,-41.488,0,-0.53847,0.99224,-32.308,1.984,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,350.000,350.000,-1,-1,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
21,-3275.010,-5723.949,333.522,-39.502,0,-0.53563,0.99307,-32.138,1.986,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,325.000,350.000,-1,1000.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
22,-3300.360,-5704.487,331.115,-37.514,0,-0.53266,0.99363,-31.959,1.987,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,325.000,350.000,-1,950.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
23,-3326.222,-5686.022,328.731,-35.527,0,-0.52961,0.99392,-31.777,1.988,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,300.000,325.000,-1,900.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
24,-3352.554,-5668.567,326.373,-33.539,0,-0.52654,0.99393,-31.592,1.988,-1,400.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,300.000,325.000,-1,875.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
25,-3375.327,-5654.452,324.346,-31.791,0,-0.44654,0.87393,-26.792,1.748,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,300.000,325.000,-1,825.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
26,-3394.318,-5643.362,322.588,-30.283,0,-0.36654,0.75393,-21.992,1.508,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
27,-3409.353,-5635.023,321.402,-29.015,0,-0.28654,0.63393,-17.192,1.268,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
28,-3420.296,-5629.208,320.554,-27.987,0,-0.20654,0.51393,-12.392,1.028,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
29,-3427.049,-5625.738,320.042,-27.199,0,-0.12654,0.39393,-7.592,0.788,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
30,-3429.544,-5624.485,319.864,-26.652,0,-0.04654,0.27393,-2.792,0.548,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
31,-3427.745,-5625.376,320.019,-26.344,0,0.03346,0.15393,2.008,0.308,-1,400.000,-1,375.000,-1,325.000,300.000,275.000,300.000,-1,275.000,325.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
