timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-5579.019,-1636.650,391.890,138.497,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,725.000,625.000,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
1,-5586.155,-1630.228,392.474,138.017,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,750.000,650.000,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
2,-5596.737,-1620.462,393.353,137.297,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,775.000,650.000,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
3,-5610.626,-1607.206,394.527,136.337,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,825.000,700.000,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
4,-5627.678,-1590.317,396.029,135.276,0,0.40000,-0.53040,24.000,-1.061,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,875.000,750.000,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
5,-5647.764,-1569.677,397.877,134.219,0,0.48000,-0.52836,28.800,-1.057,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,925.000,800.000,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
6,-5670.751,-1545.171,400.024,133.167,0,0.56000,-0.52593,33.600,-1.052,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,1000.000,850.000,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
7,-5696.505,-1516.688,402.457,132.121,0,0.64000,-0.52311,38.400,-1.046,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,925.000,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,0,0,2,2
8,-5724.893,-1484.125,405.161,131.081,0,0.72000,-0.51989,43.200,-1.040,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,1000.000,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,0,0,2,2
9,-5755.779,-1447.381,408.121,130.049,0,0.80000,-0.51629,48.000,-1.033,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
10,-5789.024,-1406.362,411.320,129.024,0,0.88000,-0.51229,52.800,-1.025,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
11,-5823.025,-1362.856,414.527,128.008,0,0.92028,-0.50791,55.217,-1.016,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,-5856.384,-1318.589,417.635,127.002,0,0.92381,-0.50334,55.429,-1.007,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
13,-5889.092,-1273.578,420.694,126.004,0,0.92734,-0.49877,55.640,-0.998,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,-5921.140,-1227.836,423.701,125.016,0,0.93085,-0.49419,55.851,-0.988,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
15,-5952.518,-1181.380,426.682,124.037,0,0.93435,-0.48960,56.061,-0.979,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,-5983.220,-1134.224,429.633,123.067,0,0.93783,-0.48501,56.270,-0.970,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
17,-6013.237,-1086.383,432.484,122.106,0,0.94130,-0.48041,56.478,-0.961,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,-6042.563,-1037.873,435.237,121.154,0,0.94476,-0.47581,56.685,-0.952,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
19,-6071.190,-988.708,437.928,120.212,0,0.94820,-0.47120,56.892,-0.942,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,-6099.020,-939.539,440.524,119.509,0,0.94164,-0.35120,56.498,-0.702,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
21,-6126.451,-890.147,443.038,119.047,0,0.94164,-0.23120,56.498,-0.462,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
22,-6153.691,-840.649,445.463,118.825,0,0.94164,-0.11120,56.498,-0.222,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
23,-6180.945,-791.159,447.714,118.842,0,0.94164,0.00880,56.498,0.018,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
24,-6208.422,-741.792,449.821,119.100,0,0.94164,0.12880,56.498,0.258,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
25,-6236.231,-692.612,451.617,119.486,0,0.94164,0.19311,56.498,0.386,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
26,-6264.371,-643.620,453.276,119.872,0,0.94164,0.19311,56.498,0.386,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,825.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
27,-6292.841,-594.818,454.873,120.258,0,0.94164,0.19311,56.498,0.386,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,825.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
28,-6321.638,-546.210,456.377,120.645,0,0.94164,0.19311,56.498,0.386,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
29,-6350.763,-497.797,457.774,121.031,0,0.94164,0.19311,56.498,0.386,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
30,-6380.214,-449.582,459.066,121.417,0,0.94164,0.19311,56.498,0.386,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
31,-6410.095,-401.390,460.235,121.801,0,0.94507,0.19198,56.704,0.384,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
32,-6440.414,-353.212,461.345,122.182,0,0.94874,0.19065,56.924,0.381,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
33,-6471.167,-305.052,462.396,122.561,0,0.95236,0.18920,57.141,0.378,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
34,-6502.352,-256.914,463.456,122.936,0,0.95592,0.18762,57.355,0.375,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
35,-6533.963,-208.805,464.509,123.308,0,0.95942,0.18590,57.565,0.372,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
36,-6565.997,-160.729,465.300,123.676,0,0.96285,0.18403,57.771,0.368,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
37,-6598.447,-112.690,465.973,124.040,0,0.96620,0.18201,57.972,0.364,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
38,-6629.403,-67.891,466.545,124.644,0,0.90756,0.30201,54.454,0.604,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,800.000,-1,1000.000,2,0,2,0,2,0,0,0,0,2,2,2,2,0,1,2,1
39,-6661.039,-23.359,466.994,125.390,0,0.91043,0.37317,54.626,0.746,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,725.000,775.000,1000.000,950.000,2,0,2,0,2,0,0,0,0,2,2,2,2,0,1,1,1
40,-6693.343,20.891,467.419,126.131,0,0.91311,0.37052,54.787,0.741,-1,375.000,-1,400.000,925.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,725.000,750.000,950.000,900.000,2,0,2,0,1,0,0,0,0,2,2,2,2,0,1,1,1
41,-6726.303,64.842,467.819,126.867,0,0.91562,0.36763,54.937,0.735,975.000,375.000,-1,400.000,850.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,725.000,700.000,900.000,850.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
42,-6759.903,108.480,468.155,127.596,0,0.91792,0.36452,55.075,0.729,925.000,375.000,-1,400.000,800.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,675.000,850.000,800.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
43,-6794.129,151.789,468.423,128.318,0,0.92000,0.36116,55.200,0.722,850.000,375.000,-1,400.000,725.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,650.000,800.000,750.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
44,-6828.961,194.753,468.678,129.033,0,0.92183,0.35755,55.310,0.715,800.000,375.000,-1,400.000,675.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,650.000,625.000,750.000,700.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
45,-6864.381,237.355,468.919,129.740,0,0.92338,0.35367,55.403,0.707,750.000,375.000,-1,400.000,625.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,600.000,600.000,700.000,650.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
46,-6900.366,279.579,469.312,130.439,0,0.92462,0.34953,55.477,0.699,700.000,375.000,-1,400.000,575.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,575.000,575.000,650.000,600.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
47,-6936.892,321.406,469.770,131.130,0,0.92552,0.34512,55.531,0.690,650.000,375.000,-1,400.000,525.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,550.000,550.000,600.000,550.000,1,0,2,0,1,0,0,0,0,2,2,2,2,1,1,1,1
48,-6973.934,362.820,470.217,131.810,0,0.92605,0.34042,55.563,0.681,600.000,375.000,-1,400.000,475.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,525.000,500.000,550.000,500.000,1,1,2,1,1,0,0,0,0,2,2,2,2,1,1,1,1
49,-7011.463,403.803,470.637,132.481,0,0.92616,0.33544,55.570,0.671,525.000,350.000,-1,375.000,425.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,500.000,475.000,500.000,450.000,1,1,2,1,1,0,0,0,0,2,2,2,2,1,1,1,1
50,-7049.449,444.336,470.929,133.142,0,0.92584,0.33018,55.550,0.660,475.000,350.000,-1,350.000,375.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,475.000,450.000,450.000,400.000,1,1,2,1,1,0,0,0,0,2,2,2,2,1,1,1,1
51,-7087.858,484.401,471.230,133.791,0,0.92504,0.32465,55.502,0.649,425.000,325.000,-1,325.000,325.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,425.000,425.000,400.000,350.000,1,1,2,1,1,1,0,0,0,2,2,2,2,1,1,1,1
