timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-9510.114,7538.506,211.797,100.848,1,-0.08000,-0.03828,-4.800,-0.077,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,400.000,400.000,600.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
1,-9508.320,7529.075,211.560,100.770,0,-0.16000,-0.03902,-9.600,-0.078,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,400.000,375.000,600.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
2,-9505.649,7514.925,211.207,100.689,0,-0.24000,-0.04052,-14.400,-0.081,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,400.000,375.000,600.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
3,-9502.116,7496.053,210.740,100.603,0,-0.32000,-0.04275,-19.200,-0.086,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,375.000,350.000,600.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
4,-9497.737,7472.456,210.159,100.512,0,-0.40000,-0.04573,-24.000,-0.091,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,350.000,325.000,575.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
5,-9492.532,7444.130,209.468,100.413,0,-0.48000,-0.04944,-28.800,-0.099,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,325.000,300.000,575.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
6,-9486.521,7411.072,208.669,100.305,0,-0.56000,-0.05389,-33.600,-0.108,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,300.000,250.000,575.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
7,-9480.459,7377.337,207.862,100.187,0,-0.57126,-0.05907,-34.275,-0.118,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,275.000,225.000,550.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
8,-9474.434,7343.370,207.057,100.058,0,-0.57496,-0.06433,-34.497,-0.129,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,225.000,200.000,500.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
9,-9468.454,7309.173,206.255,99.919,0,-0.57860,-0.06961,-34.716,-0.139,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,200.000,150.000,475.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
10,-9463.249,7279.713,205.576,100.020,0,-0.49860,0.05039,-29.916,0.101,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,175.000,125.000,450.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
11,-9458.732,7255.007,205.039,100.361,0,-0.41860,0.17039,-25.116,0.341,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,150.000,100.000,425.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
12,-9454.876,7235.061,204.618,100.942,0,-0.33860,0.29039,-20.316,0.581,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,125.000,75.000,425.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
13,-9451.770,7219.859,204.302,101.548,0,-0.25860,0.30335,-15.516,0.607,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,100.000,75.000,400.000,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
