timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9511.017,9511.017,53.825,143.696,1,0.00000,0.00000,4.800,0.240,-1,425.000,-1,425.000,-1,350.000,350.000,150.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
1,9507.137,9513.843,53.457,143.936,0,0.08000,0.12000,4.800,0.240,-1,425.000,-1,425.000,-1,350.000,350.000,150.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
2,9499.329,9519.429,52.722,144.416,0,0.16000,0.24000,9.600,0.480,-1,425.000,-1,425.000,-1,350.000,350.000,150.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
3,9487.514,9527.660,51.622,145.136,0,0.24000,0.36000,14.400,0.720,-1,425.000,-1,425.000,-1,350.000,325.000,150.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
4,9471.579,9538.370,50.158,146.096,0,0.32000,0.48000,19.200,0.960,-1,425.000,-1,400.000,-1,325.000,325.000,150.000,300.000,-1,-1,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
5,9451.383,9551.337,48.339,147.296,0,0.40000,0.60000,24.000,1.200,-1,425.000,-1,400.000,-1,325.000,325.000,150.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
6,9426.803,9566.345,46.081,148.593,0,0.48000,0.64857,28.800,1.297,-1,400.000,-1,400.000,-1,325.000,325.000,125.000,300.000,-1,-1,-1,-1,850.000,850.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
7,9397.735,9583.199,43.460,149.894,0,0.56000,0.65033,33.600,1.301,-1,400.000,-1,400.000,-1,325.000,325.000,125.000,300.000,-1,-1,-1,-1,825.000,850.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
8,9364.086,9601.699,41.038,151.198,0,0.64000,0.65223,38.400,1.304,-1,400.000,-1,400.000,-1,325.000,325.000,125.000,300.000,-1,-1,-1,-1,825.000,825.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
9,9325.764,9621.642,39.541,152.507,0,0.72000,0.65413,43.200,1.308,-1,400.000,-1,400.000,-1,325.000,325.000,125.000,300.000,-1,-1,-1,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
10,9282.689,9642.820,37.873,153.818,0,0.80000,0.65586,48.000,1.312,-1,400.000,-1,400.000,-1,325.000,325.000,150.000,300.000,-1,-1,-1,-1,800.000,775.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
11,9234.879,9665.226,35.746,154.891,0,0.88000,0.53622,52.800,1.072,-1,400.000,-1,375.000,-1,325.000,325.000,150.000,275.000,-1,-1,-1,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
12,9187.255,9686.465,33.271,155.965,0,0.86909,0.53689,52.145,1.074,-1,400.000,-1,375.000,-1,325.000,300.000,150.000,275.000,-1,-1,-1,-1,775.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
13,9140.104,9706.442,30.546,157.038,0,0.85347,0.53666,51.208,1.073,-1,400.000,-1,375.000,-1,325.000,300.000,150.000,275.000,-1,-1,-1,-1,750.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
14,9093.427,9725.197,27.519,158.109,0,0.83840,0.53559,50.304,1.071,-1,400.000,-1,375.000,-1,325.000,300.000,150.000,275.000,-1,-1,-1,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
15,9047.215,9742.773,24.234,159.177,0,0.82402,0.53374,49.441,1.067,-1,400.000,-1,375.000,-1,325.000,300.000,150.000,275.000,-1,-1,-1,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
16,9001.453,9759.213,20.772,160.239,0,0.81043,0.53116,48.626,1.062,-1,400.000,-1,375.000,-1,325.000,300.000,175.000,275.000,-1,-1,-1,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
17,8956.120,9774.562,17.156,161.295,0,0.79769,0.52791,47.861,1.056,-1,400.000,-1,375.000,-1,325.000,300.000,175.000,300.000,-1,-1,-1,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
18,8911.191,9788.864,13.405,162.343,0,0.78584,0.52405,47.150,1.048,-1,400.000,-1,375.000,-1,325.000,300.000,175.000,300.000,-1,-1,-1,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
19,8866.638,9802.161,9.536,163.382,0,0.77491,0.51961,46.495,1.039,-1,400.000,-1,375.000,-1,325.000,300.000,175.000,300.000,-1,-1,-1,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
20,8822.432,9814.494,5.563,164.411,0,0.76490,0.51466,45.894,1.029,1000.000,400.000,-1,375.000,-1,325.000,300.000,175.000,300.000,-1,-1,-1,-1,700.000,675.000,-1,-1,1,0,2,0,2,0,0,1,0,2,2,2,2,0,0,2,2
21,8778.542,9825.902,1.501,165.430,0,0.75580,0.50922,45.348,1.018,950.000,375.000,-1,375.000,-1,325.000,325.000,200.000,300.000,375.000,-1,-1,-1,700.000,675.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
22,8734.938,9836.421,-2.638,166.437,0,0.74758,0.50334,44.855,1.007,900.000,375.000,-1,375.000,-1,325.000,325.000,200.000,325.000,325.000,-1,-1,-1,700.000,675.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
23,8691.589,9846.086,-6.656,167.431,0,0.74022,0.49704,44.413,0.994,850.000,375.000,-1,375.000,-1,325.000,325.000,200.000,325.000,300.000,-1,-1,-1,700.000,700.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
24,8643.878,9855.743,-9.812,168.558,0,0.81132,0.56355,48.679,1.127,825.000,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,300.000,-1,-1,-1,700.000,675.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
25,8596.348,9864.407,-12.918,169.669,0,0.80521,0.55578,48.313,1.112,775.000,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,300.000,-1,-1,-1,700.000,675.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
26,8548.971,9872.111,-16.022,170.765,0,0.79999,0.54761,47.999,1.095,750.000,375.000,-1,375.000,-1,300.000,300.000,200.000,325.000,300.000,-1,-1,-1,700.000,650.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
27,8501.719,9878.884,-18.968,171.843,0,0.79559,0.53907,47.735,1.078,725.000,375.000,-1,350.000,-1,300.000,300.000,200.000,325.000,325.000,-1,-1,-1,700.000,650.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
28,8449.586,9885.370,-21.808,172.908,0,0.87559,0.53268,52.535,1.065,725.000,375.000,-1,350.000,-1,300.000,300.000,200.000,325.000,325.000,-1,-1,-1,700.000,650.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
29,8397.434,9890.885,-24.455,173.963,0,0.87404,0.52751,52.442,1.055,750.000,375.000,-1,350.000,-1,300.000,300.000,200.000,325.000,350.000,-1,-1,-1,700.000,650.000,-1,-1,1,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
30,8345.555,9895.418,-27.033,175.007,0,0.86794,0.52182,52.077,1.044,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,325.000,350.000,-1,-1,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
31,8293.943,9898.993,-29.554,176.038,0,0.86226,0.51563,51.736,1.031,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,325.000,375.000,-1,-1,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
32,8242.591,9901.634,-32.027,177.056,0,0.85699,0.50899,51.420,1.018,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,350.000,375.000,-1,-1,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
33,8191.493,9903.365,-34.453,178.060,0,0.85213,0.50191,51.128,1.004,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,350.000,400.000,-1,-1,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,0,0,2,2
34,8140.639,9904.209,-36.834,179.049,0,0.84767,0.49440,50.860,0.989,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,400.000,725.000,825.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
35,8090.022,9904.190,-39.176,180.022,0,0.84363,0.48649,50.618,0.973,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,400.000,575.000,675.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
36,8039.629,9903.330,-41.483,180.978,0,0.84000,0.47818,50.400,0.956,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,425.000,475.000,600.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
37,7989.450,9901.650,-43.758,181.917,0,0.83678,0.46950,50.207,0.939,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,425.000,450.000,525.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
38,7939.472,9899.173,-46.006,182.838,0,0.83399,0.46046,50.039,0.921,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,425.000,400.000,500.000,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
39,7889.681,9895.918,-48.176,183.740,0,0.83162,0.45107,49.897,0.902,-1,400.000,-1,375.000,-1,325.000,300.000,225.000,325.000,425.000,375.000,475.000,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
40,7840.062,9891.906,-49.568,184.623,0,0.82969,0.44133,49.781,0.883,-1,400.000,-1,375.000,-1,325.000,300.000,200.000,325.000,450.000,400.000,525.000,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
41,7785.731,9886.686,-50.706,185.488,0,0.90969,0.43275,54.581,0.865,-1,400.000,-1,375.000,-1,325.000,300.000,200.000,325.000,450.000,450.000,575.000,-1,800.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
42,7731.166,9880.619,-51.844,186.344,0,0.91501,0.42817,54.901,0.856,-1,400.000,-1,375.000,-1,325.000,300.000,200.000,325.000,450.000,475.000,600.000,-1,825.000,675.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
43,7676.783,9873.761,-52.979,187.188,0,0.91356,0.42157,54.814,0.843,-1,400.000,-1,375.000,-1,325.000,300.000,200.000,325.000,450.000,525.000,650.000,-1,850.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
44,7627.290,9866.567,-54.021,188.271,0,0.83356,0.54157,50.014,1.083,-1,400.000,-1,375.000,-1,325.000,300.000,200.000,325.000,475.000,550.000,700.000,-1,875.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
45,7578.672,9858.349,-55.048,189.594,0,0.82180,0.66157,49.308,1.323,-1,400.000,-1,375.000,-1,325.000,325.000,200.000,325.000,475.000,600.000,750.000,-1,900.000,725.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
46,7530.274,9848.804,-56.077,191.157,0,0.82216,0.78157,49.329,1.563,-1,400.000,-1,375.000,-1,325.000,325.000,200.000,325.000,500.000,650.000,800.000,-1,925.000,750.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
47,7482.139,9837.726,-56.722,192.960,0,0.82323,0.90157,49.394,1.803,-1,425.000,-1,375.000,-1,325.000,325.000,200.000,325.000,500.000,675.000,825.000,-1,975.000,775.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
48,7434.317,9824.948,-57.025,194.960,0,0.82499,1.00000,49.500,2.000,-1,425.000,-1,400.000,-1,325.000,325.000,200.000,300.000,550.000,675.000,825.000,-1,-1,800.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,2,0,2,2
49,7386.842,9810.469,-57.514,196.960,0,0.82723,1.00000,49.634,2.000,-1,450.000,-1,400.000,-1,350.000,325.000,200.000,300.000,575.000,700.000,850.000,-1,-1,825.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,2,0,2,2
50,7339.790,9794.305,-58.208,198.960,0,0.82918,1.00000,49.751,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,200.000,300.000,600.000,725.000,925.000,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,2,0,2,2
51,7293.238,9776.472,-58.934,200.960,0,0.83084,1.00000,49.850,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,200.000,300.000,625.000,800.000,-1,-1,-1,900.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,2,2,2,0,2,2
52,7247.262,9756.994,-59.978,202.960,0,0.83221,1.00000,49.933,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,175.000,275.000,675.000,975.000,-1,-1,-1,925.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,2,2,2,0,2,2
53,7201.932,9735.895,-61.333,204.960,0,0.83332,1.00000,49.999,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,175.000,275.000,700.000,-1,-1,-1,-1,950.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,2,0,2,2
54,7157.321,9713.204,-62.932,206.960,0,0.83417,1.00000,50.050,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,175.000,275.000,750.000,-1,-1,-1,-1,950.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,2,0,2,2
55,7113.497,9688.951,-64.691,208.960,0,0.83479,1.00000,50.087,2.000,-1,475.000,-1,425.000,-1,350.000,350.000,175.000,275.000,800.000,-1,-1,-1,-1,950.000,-1,-1,2,0,2,0,2,0,0,1,0,1,2,2,2,2,0,2,2
