timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9511.113,8194.354,-379.481,-88.854,1,0.08000,-0.04568,4.800,-0.091,600.000,400.000,-1,400.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,550.000,700.000,575.000,-1,1,1,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
1,9511.290,8184.755,-379.579,-88.945,0,0.16000,-0.04563,9.600,-0.091,575.000,400.000,-1,400.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,550.000,700.000,575.000,-1,1,1,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
2,9511.532,8170.357,-379.723,-89.036,0,0.24000,-0.04553,14.400,-0.091,575.000,375.000,-1,400.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,550.000,700.000,550.000,-1,1,1,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
3,9511.825,8151.159,-379.914,-89.127,0,0.32000,-0.04533,19.200,-0.091,550.000,375.000,-1,400.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,550.000,700.000,550.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
4,9512.153,8127.162,-380.150,-89.216,0,0.40000,-0.04496,24.000,-0.090,525.000,375.000,-1,400.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,525.000,700.000,525.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
5,9512.502,8098.364,-380.430,-89.305,0,0.48000,-0.04436,28.800,-0.089,500.000,375.000,-1,400.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,525.000,700.000,500.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
6,9512.859,8064.766,-380.755,-89.392,0,0.56000,-0.04341,33.600,-0.087,475.000,350.000,-1,400.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,500.000,700.000,475.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
7,9513.210,8026.367,-381.122,-89.476,0,0.64000,-0.04199,38.400,-0.084,425.000,350.000,-1,400.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,500.000,700.000,425.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
8,9513.723,7983.170,-381.543,-89.320,0,0.72000,0.07801,43.200,0.156,400.000,325.000,-1,400.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,475.000,700.000,400.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
9,9514.523,7937.966,-382.000,-88.985,0,0.75353,0.16746,45.212,0.335,350.000,325.000,-1,400.000,-1,300.000,325.000,275.000,275.000,-1,-1,-1,-1,450.000,700.000,350.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
10,9515.597,7892.871,-382.473,-88.637,0,0.75179,0.17407,45.107,0.348,300.000,300.000,-1,400.000,-1,300.000,325.000,275.000,275.000,-1,-1,-1,-1,425.000,700.000,325.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
11,9516.952,7847.882,-382.206,-88.274,0,0.75017,0.18132,45.010,0.363,275.000,300.000,-1,400.000,-1,300.000,325.000,275.000,275.000,-1,-1,-1,-1,425.000,700.000,300.000,-1,1,1,2,0,2,1,0,0,0,2,2,2,2,1,0,1,2
12,9518.601,7802.991,-380.412,-87.896,0,0.74869,0.18921,44.921,0.378,275.000,300.000,-1,400.000,-1,300.000,350.000,300.000,275.000,-1,-1,950.000,875.000,425.000,725.000,275.000,-1,1,1,2,0,2,1,0,0,0,2,2,0,1,1,0,1,2
13,9520.557,7758.192,-378.592,-87.500,0,0.74736,0.19775,44.842,0.396,250.000,300.000,-1,425.000,-1,300.000,375.000,325.000,275.000,-1,950.000,750.000,775.000,425.000,750.000,275.000,-1,1,1,2,0,2,1,0,0,0,2,0,0,1,1,0,1,2
14,9522.833,7713.477,-376.740,-87.086,0,0.74621,0.20695,44.773,0.414,250.000,300.000,-1,425.000,-1,300.000,375.000,325.000,250.000,-1,775.000,550.000,700.000,425.000,800.000,250.000,-1,1,1,2,0,2,1,0,0,0,2,0,0,1,1,0,1,2
15,9525.444,7668.840,-374.847,-86.653,0,0.74523,0.21682,44.714,0.434,225.000,300.000,-1,450.000,-1,300.000,400.000,350.000,250.000,-1,625.000,450.000,675.000,400.000,825.000,250.000,-1,1,1,2,0,2,1,0,0,0,2,0,0,1,1,0,1,2
16,9528.405,7624.273,-372.909,-86.198,0,0.74441,0.22736,44.665,0.455,225.000,300.000,-1,475.000,-1,300.000,425.000,375.000,250.000,-1,550.000,375.000,625.000,400.000,875.000,225.000,-1,1,1,2,0,2,1,0,0,0,2,0,0,1,1,0,1,2
17,9531.735,7579.773,-370.917,-85.721,0,0.74374,0.23860,44.625,0.477,200.000,300.000,-1,475.000,-1,300.000,425.000,400.000,250.000,-1,475.000,300.000,600.000,400.000,900.000,225.000,-1,1,1,2,0,2,1,0,1,0,2,0,0,1,1,0,1,2
18,9535.451,7535.336,-368.864,-85.220,0,0.74320,0.25056,44.592,0.501,200.000,300.000,-1,500.000,-1,325.000,450.000,400.000,250.000,-1,425.000,250.000,525.000,450.000,950.000,225.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,1,0,1,2
19,9539.573,7490.961,-366.742,-84.693,0,0.74276,0.26324,44.566,0.526,175.000,300.000,-1,525.000,-1,300.000,450.000,400.000,250.000,-1,375.000,225.000,475.000,-1,1000.000,200.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,0,1,2
20,9544.384,7441.831,-364.304,-84.407,0,0.82276,0.14324,49.366,0.286,175.000,300.000,-1,550.000,-1,325.000,450.000,375.000,225.000,-1,350.000,175.000,400.000,-1,-1,200.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,2,1,2
21,9549.382,7391.224,-361.715,-84.360,0,0.84756,0.02324,50.853,0.046,175.000,350.000,-1,550.000,-1,375.000,475.000,350.000,225.000,-1,300.000,150.000,350.000,-1,-1,175.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,2,1,2
22,9554.200,7340.680,-359.077,-84.554,0,0.84621,-0.09676,50.773,-0.194,150.000,450.000,-1,575.000,-1,425.000,500.000,325.000,225.000,-1,275.000,150.000,300.000,-1,-1,175.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,2,1,2
23,9558.624,7290.246,-356.430,-84.987,0,0.84380,-0.21676,50.628,-0.434,150.000,700.000,-1,600.000,-1,500.000,550.000,300.000,225.000,-1,250.000,125.000,275.000,-1,-1,175.000,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,2,1,2
