timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8855.727,-3602.870,207.710,82.311,1,0.08000,0.11587,4.800,0.232,-1,500.000,-1,275.000,200.000,400.000,275.000,275.000,475.000,725.000,125.000,275.000,-1,-1,350.000,-1,200.000,2,0,2,1,1,1,1,0,1,1,0,0,2,2,1,2,1
1,8856.974,-3593.352,208.097,82.534,0,0.16000,0.11182,9.600,0.224,-1,500.000,-1,275.000,200.000,400.000,275.000,275.000,475.000,700.000,100.000,250.000,-1,-1,350.000,-1,200.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
2,8858.793,-3579.067,208.684,82.745,0,0.24000,0.10551,14.400,0.211,-1,500.000,-1,275.000,200.000,400.000,275.000,275.000,475.000,675.000,100.000,250.000,-1,-1,350.000,-1,200.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
3,8861.153,-3560.013,209.476,82.939,0,0.32000,0.09682,19.200,0.194,-1,525.000,-1,275.000,175.000,425.000,300.000,275.000,475.000,625.000,100.000,250.000,-1,-1,375.000,-1,200.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
4,8864.032,-3536.186,210.487,83.110,0,0.40000,0.08561,24.000,0.171,-1,525.000,-1,275.000,175.000,425.000,300.000,275.000,450.000,550.000,75.000,225.000,-1,-1,375.000,-1,200.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
5,8867.415,-3507.585,211.731,83.254,0,0.48000,0.07166,28.800,0.143,-1,550.000,-1,275.000,175.000,425.000,300.000,250.000,450.000,500.000,75.000,225.000,-1,-1,400.000,-1,200.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
6,8871.298,-3474.210,213.229,83.363,0,0.56000,0.05471,33.600,0.109,-1,550.000,-1,275.000,175.000,450.000,300.000,250.000,425.000,450.000,50.000,200.000,-1,-1,425.000,-1,175.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
7,8875.691,-3436.062,215.006,83.432,0,0.64000,0.03439,38.400,0.069,-1,575.000,-1,300.000,150.000,450.000,325.000,250.000,375.000,400.000,50.000,200.000,-1,-1,450.000,-1,175.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
8,8880.617,-3393.144,217.092,83.452,0,0.72000,0.01025,43.200,0.021,-1,600.000,-1,300.000,150.000,475.000,325.000,250.000,350.000,350.000,25.000,175.000,-1,-1,475.000,-1,175.000,2,0,2,1,1,1,1,0,1,0,0,0,2,2,1,2,1
9,2295.763,-327.966,136.140,89.447,1,0.00000,0.00000,48.000,-0.036,275.000,225.000,-1,325.000,-1,200.000,225.000,475.000,375.000,-1,100.000,50.000,450.000,300.000,-1,250.000,-1,1,1,2,1,2,1,1,1,1,2,0,0,0,1,2,1,2
10,1643.619,2948.748,-32.642,-37.882,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,575.000,-1,375.000,425.000,300.000,275.000,-1,175.000,75.000,500.000,-1,-1,-1,-1,2,1,2,0,2,1,1,1,0,2,0,0,0,2,2,2,2
11,1651.242,2942.912,-32.174,-37.432,0,0.16000,0.22464,9.600,0.449,-1,425.000,-1,600.000,-1,375.000,425.000,300.000,275.000,-1,175.000,75.000,500.000,-1,-1,-1,-1,2,1,2,0,2,1,1,1,0,2,0,0,0,2,2,2,2
12,1662.745,2934.250,-31.526,-36.981,0,0.24000,0.22557,14.400,0.451,-1,425.000,-1,600.000,-1,375.000,425.000,300.000,275.000,-1,175.000,50.000,475.000,-1,-1,-1,-1,2,1,2,0,2,1,1,1,0,2,0,0,0,2,2,2,2
