timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,5571.011,985.788,-160.184,-23.183,1,-0.08000,0.12000,-4.800,0.240,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,500.000,375.000,425.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
1,5562.155,989.493,-160.333,-22.703,0,-0.16000,0.24000,-9.600,0.480,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,500.000,400.000,450.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
2,5548.802,994.883,-160.558,-21.983,0,-0.24000,0.36000,-14.400,0.720,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,500.000,400.000,450.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
3,5530.880,1001.771,-160.863,-21.023,0,-0.32000,0.48000,-19.200,0.960,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,475.000,400.000,450.000,-1,725.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
4,5508.302,1009.910,-161.251,-19.823,0,-0.40000,0.60000,-24.000,1.200,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,475.000,400.000,450.000,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
5,5482.657,1018.432,-161.697,-18.383,0,-0.45041,0.72000,-27.024,1.440,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,475.000,400.000,475.000,-1,700.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
6,5456.950,1026.146,-162.149,-16.703,0,-0.44732,0.84000,-26.839,1.680,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,450.000,425.000,475.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
7,5431.283,1032.945,-162.610,-14.836,0,-0.44253,0.93336,-26.552,1.867,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,450.000,425.000,500.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
8,5405.784,1038.811,-163.085,-12.956,0,-0.43609,0.94019,-26.165,1.880,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,450.000,450.000,525.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
9,5380.549,1043.744,-163.573,-11.063,0,-0.42855,0.94649,-25.713,1.893,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,475.000,475.000,575.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
10,5355.673,1047.755,-164.074,-9.158,0,-0.41995,0.95223,-25.197,1.904,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,475.000,475.000,625.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
11,5331.248,1050.859,-164.588,-7.243,0,-0.41037,0.95740,-24.622,1.915,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,500.000,525.000,675.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
12,5307.359,1053.084,-165.114,-5.319,0,-0.39987,0.96198,-23.992,1.924,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,525.000,550.000,725.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,1,2,0,0,2,2
13,5284.085,1054.461,-165.650,-3.387,0,-0.38857,0.96598,-23.314,1.932,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,550.000,600.000,725.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,1,2,0,0,2,2
14,5261.499,1055.032,-166.197,-1.449,0,-0.37656,0.96940,-22.594,1.939,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,575.000,675.000,700.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,1,2,0,0,2,2
15,5239.661,1054.843,-166.613,0.496,0,-0.36397,0.97226,-21.838,1.945,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,600.000,675.000,675.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,1,1,2,0,0,2,2
16,5218.625,1053.945,-166.775,2.445,0,-0.35093,0.97457,-21.056,1.949,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,650.000,650.000,650.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,1,1,2,0,0,2,2
17,5202.412,1052.767,-166.915,4.154,0,-0.27093,0.85457,-16.256,1.709,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,675.000,625.000,650.000,-1,725.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,1,1,2,0,0,2,2
