timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3609.516,-8850.672,258.874,113.170,1,0.08000,-0.12000,4.800,-0.240,-1,475.000,-1,525.000,200.000,400.000,400.000,275.000,175.000,-1,250.000,-1,750.000,925.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,2,1,0,2,2,2
1,-3613.219,-8841.815,259.069,112.690,0,0.16000,-0.24000,9.600,-0.480,-1,475.000,-1,525.000,200.000,400.000,400.000,275.000,175.000,-1,225.000,-1,-1,925.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,2,2,0,2,2,2
2,-3618.606,-8828.461,259.370,111.970,0,0.24000,-0.36000,14.400,-0.720,-1,475.000,-1,525.000,200.000,400.000,400.000,275.000,150.000,-1,225.000,-1,-1,925.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,2,2,0,2,2,2
3,-3625.501,-8810.541,259.756,111.046,0,0.32000,-0.46180,19.200,-0.924,-1,475.000,-1,525.000,175.000,400.000,425.000,275.000,150.000,-1,200.000,450.000,-1,950.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
4,-3633.757,-8788.006,260.058,110.120,0,0.40000,-0.46274,24.000,-0.925,-1,475.000,-1,550.000,175.000,400.000,425.000,275.000,150.000,-1,200.000,425.000,-1,950.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
5,-3643.224,-8760.807,260.257,109.192,0,0.48000,-0.46431,28.800,-0.929,-1,475.000,-1,550.000,175.000,400.000,425.000,275.000,150.000,-1,175.000,400.000,-1,950.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
6,-3653.752,-8728.898,260.329,108.259,0,0.56000,-0.46635,33.600,-0.933,-1,475.000,-1,550.000,150.000,400.000,425.000,275.000,125.000,-1,175.000,400.000,-1,950.000,-1,-1,-1,2,0,2,0,1,0,0,0,1,2,0,0,2,0,2,2,2
7,-5575.424,-4263.559,276.716,33.520,1,0.00000,0.00000,38.400,-0.935,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
8,-5571.411,-4260.925,276.619,33.280,0,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
9,-5563.342,-4255.725,276.427,32.800,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
