timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-9511.060,-2946.895,-297.902,90.515,1,0.08000,-0.12000,4.800,-0.240,-1,375.000,-1,375.000,-1,325.000,300.000,300.000,325.000,-1,525.000,525.000,-1,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
1,-9511.106,-2937.295,-297.680,90.271,0,0.16000,-0.12209,9.600,-0.244,-1,375.000,-1,375.000,-1,325.000,300.000,300.000,325.000,-1,525.000,525.000,-1,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
2,-9511.112,-2922.895,-297.347,90.027,0,0.24000,-0.12208,14.400,-0.244,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,525.000,500.000,-1,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
3,-9511.040,-2903.695,-296.902,89.783,0,0.32000,-0.12204,19.200,-0.244,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,500.000,500.000,-1,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,-9510.847,-2879.696,-296.347,89.539,0,0.40000,-0.12196,24.000,-0.244,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,500.000,500.000,1000.000,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2,2
5,-9510.492,-2850.898,-295.681,89.295,0,0.48000,-0.12181,28.800,-0.244,-1,375.000,-1,375.000,-1,325.000,300.000,300.000,300.000,-1,500.000,500.000,1000.000,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2,2
6,-9509.937,-2817.303,-294.904,89.052,0,0.56000,-0.12156,33.600,-0.243,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,475.000,475.000,975.000,675.000,650.000,-1,1000.000,2,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2,1
7,-9509.139,-2778.911,-294.016,88.810,0,0.64000,-0.12117,38.400,-0.242,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,300.000,-1,450.000,450.000,950.000,675.000,650.000,-1,975.000,2,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2,1
8,-9508.111,-2737.742,-293.064,88.569,0,0.68636,-0.12057,41.182,-0.241,-1,375.000,1000.000,375.000,-1,300.000,300.000,300.000,300.000,-1,400.000,425.000,950.000,675.000,650.000,-1,950.000,2,0,1,0,2,0,0,0,0,2,0,0,1,0,0,2,1
9,-9506.915,-2696.756,-292.115,88.329,0,0.68340,-0.11976,41.004,-0.240,-1,375.000,975.000,375.000,1000.000,300.000,300.000,300.000,300.000,-1,375.000,375.000,925.000,675.000,650.000,-1,900.000,2,0,1,0,1,0,0,0,0,2,0,0,1,0,0,2,1
10,-9505.556,-2655.946,-291.170,88.092,0,0.68054,-0.11879,40.833,-0.238,-1,375.000,925.000,375.000,975.000,300.000,300.000,300.000,300.000,-1,350.000,375.000,925.000,675.000,650.000,1000.000,875.000,2,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,1
11,-9504.035,-2615.306,-289.857,87.856,0,0.67781,-0.11764,40.668,-0.235,-1,375.000,900.000,375.000,925.000,300.000,300.000,300.000,300.000,-1,350.000,350.000,925.000,675.000,650.000,975.000,825.000,2,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,1
12,-9502.218,-2571.550,-287.469,87.622,0,0.72989,-0.11700,43.794,-0.234,-1,375.000,850.000,375.000,875.000,300.000,300.000,300.000,300.000,-1,375.000,375.000,925.000,675.000,650.000,925.000,800.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,1,1
13,-9500.227,-2527.958,-285.057,87.385,0,0.72728,-0.11886,43.637,-0.238,-1,375.000,825.000,375.000,850.000,300.000,300.000,300.000,300.000,-1,400.000,400.000,925.000,650.000,650.000,875.000,750.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
14,-9498.061,-2484.542,-282.654,87.144,0,0.72450,-0.12052,43.470,-0.241,-1,375.000,775.000,375.000,800.000,300.000,300.000,300.000,300.000,-1,400.000,425.000,950.000,625.000,625.000,825.000,725.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
15,-9495.719,-2441.312,-280.259,86.900,0,0.72156,-0.12199,43.294,-0.244,-1,375.000,750.000,375.000,750.000,300.000,300.000,300.000,300.000,-1,425.000,425.000,950.000,575.000,575.000,775.000,675.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
16,-9493.203,-2398.276,-277.873,86.653,0,0.71849,-0.12326,43.109,-0.247,-1,375.000,700.000,375.000,725.000,300.000,300.000,300.000,300.000,-1,425.000,450.000,950.000,550.000,550.000,725.000,650.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
17,-9490.511,-2355.443,-275.496,86.405,0,0.71530,-0.12433,42.918,-0.249,-1,375.000,675.000,375.000,675.000,325.000,300.000,325.000,300.000,-1,450.000,450.000,950.000,525.000,525.000,675.000,600.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
18,-9487.328,-2307.831,-272.851,86.176,0,0.79530,-0.11449,47.718,-0.229,-1,375.000,625.000,375.000,625.000,325.000,300.000,300.000,325.000,-1,450.000,475.000,950.000,500.000,500.000,625.000,550.000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1
19,-9483.615,-2255.444,-269.937,85.945,0,0.87530,-0.11522,52.518,-0.230,-1,350.000,575.000,375.000,575.000,325.000,300.000,300.000,300.000,-1,475.000,475.000,950.000,475.000,450.000,575.000,500.000,2,1,1,1,1,1,0,0,0,2,0,0,1,1,1,1,1
20,-9479.571,-2198.269,-266.752,85.955,0,0.95530,0.00478,57.318,0.010,-1,325.000,525.000,325.000,500.000,300.000,300.000,300.000,300.000,-1,475.000,500.000,950.000,425.000,400.000,525.000,450.000,2,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
21,-9475.432,-2138.412,-263.412,86.044,0,1.00000,0.04471,60.000,0.089,-1,300.000,475.000,300.000,450.000,275.000,275.000,300.000,300.000,-1,450.000,500.000,950.000,375.000,375.000,450.000,400.000,2,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
22,-9471.389,-2078.548,-260.067,86.136,0,1.00000,0.04594,60.000,0.092,-1,275.000,425.000,250.000,375.000,225.000,225.000,300.000,300.000,-1,400.000,450.000,950.000,350.000,325.000,400.000,325.000,2,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
23,-9467.444,-2018.678,-256.717,86.231,0,1.00000,0.04728,60.000,0.095,475.000,225.000,350.000,225.000,300.000,200.000,200.000,300.000,300.000,-1,375.000,425.000,950.000,300.000,275.000,325.000,275.000,1,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
24,-9463.602,-1958.801,-251.396,86.328,0,1.00000,0.04875,60.000,0.098,450.000,200.000,325.000,200.000,250.000,175.000,175.000,325.000,300.000,-1,325.000,325.000,900.000,250.000,250.000,275.000,225.000,1,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
25,-9459.864,-1898.918,-236.371,86.429,0,1.00000,0.05038,60.000,0.101,-1,200.000,325.000,200.000,250.000,175.000,175.000,350.000,325.000,-1,200.000,225.000,825.000,275.000,250.000,350.000,225.000,2,1,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1
26,-5575.424,-6887.288,-192.739,-45.242,1,0.00000,0.00000,60.000,0.104,-1,375.000,-1,400.000,-1,325.000,325.000,325.000,325.000,-1,-1,975.000,-1,850.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
27,-5572.030,-6890.682,-192.647,-45.002,0,0.08000,0.12000,4.800,0.240,-1,375.000,-1,400.000,-1,325.000,325.000,325.000,325.000,-1,-1,975.000,-1,850.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
28,-5565.203,-6897.432,-192.459,-44.673,0,0.16000,0.16484,9.600,0.330,-1,375.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,950.000,-1,850.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
29,-5554.903,-6907.495,-192.171,-44.336,0,0.24000,0.16849,14.400,0.337,-1,375.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,950.000,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
30,-5541.089,-6920.830,-191.775,-43.988,0,0.32000,0.17400,19.200,0.348,-1,375.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,950.000,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
31,-5523.716,-6937.388,-191.310,-43.625,0,0.40000,0.18138,24.000,0.363,-1,375.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,925.000,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
32,-5502.737,-6957.119,-190.824,-43.244,0,0.48000,0.19064,28.800,0.381,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,800.000,-1,900.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
33,-5478.099,-6979.965,-190.217,-42.840,0,0.56000,0.20182,33.600,0.404,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,800.000,-1,900.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
34,-5449.747,-7005.864,-189.472,-42.410,0,0.64000,0.21493,38.400,0.430,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,800.000,-1,925.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
35,-5417.632,-7034.757,-188.569,-41.977,0,0.72000,0.21637,43.200,0.433,-1,400.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,850.000,825.000,-1,950.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
36,-5382.328,-7066.041,-187.506,-41.545,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,825.000,825.000,-1,975.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
37,-5346.788,-7097.056,-186.362,-41.112,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,825.000,850.000,-1,1000.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
38,-5311.016,-7127.803,-185.570,-40.679,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,375.000,-1,325.000,300.000,325.000,325.000,-1,900.000,925.000,-1,1000.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
39,-5275.012,-7158.278,-184.792,-40.246,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,975.000,1000.000,-1,1000.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
40,-5238.779,-7188.481,-183.977,-39.814,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
41,-5202.319,-7218.409,-183.112,-39.381,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
42,-5165.635,-7248.061,-182.218,-38.948,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
43,-5128.727,-7277.435,-181.368,-38.515,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
44,-5091.598,-7306.529,-180.514,-38.083,0,0.78617,0.21637,47.170,0.433,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
45,-5054.169,-7335.400,-179.714,-37.645,0,0.78784,0.21857,47.270,0.437,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,325.000,-1,-1,-1,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
46,-5016.393,-7364.075,-179.115,-37.201,0,0.79044,0.22214,47.427,0.444,-1,425.000,-1,425.000,-1,350.000,350.000,325.000,325.000,-1,-1,-1,-1,-1,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
47,-4978.271,-7392.542,-178.965,-36.750,0,0.79297,0.22575,47.578,0.452,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,325.000,-1,-1,-1,-1,1000.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
48,-4939.803,-7420.790,-178.771,-36.291,0,0.79542,0.22942,47.725,0.459,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,325.000,-1,-1,-1,-1,975.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
49,-4900.992,-7448.807,-178.532,-35.825,0,0.79779,0.23314,47.867,0.466,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,300.000,-1,-1,-1,-1,975.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
50,-4861.839,-7476.581,-178.249,-35.351,0,0.80006,0.23691,48.004,0.474,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,950.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
51,-4822.347,-7504.100,-177.920,-34.869,0,0.80224,0.24073,48.134,0.481,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,925.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
52,-4782.518,-7531.351,-177.916,-34.380,0,0.80432,0.24461,48.259,0.489,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,925.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
53,-4742.356,-7558.321,-178.069,-33.883,0,0.80629,0.24854,48.377,0.497,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,900.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
54,-4704.721,-7583.059,-178.201,-33.317,0,0.75062,0.28304,45.037,0.566,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,875.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
55,-4666.755,-7607.473,-178.410,-32.743,0,0.75231,0.28673,45.139,0.573,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,875.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
56,-4628.462,-7631.553,-178.701,-32.163,0,0.75391,0.29045,45.234,0.581,-1,425.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
57,-4589.847,-7655.285,-178.984,-31.574,0,0.75541,0.29422,45.325,0.588,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,825.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
58,-4550.915,-7678.658,-179.258,-30.978,0,0.75682,0.29803,45.409,0.596,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
