timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4923.973,4917.773,95.047,-159.019,1,0.08000,-0.12000,4.800,-0.240,850.000,375.000,675.000,425.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,575.000,725.000,700.000,-1,1,0,1,1,2,0,0,0,0,2,2,2,2,1,1,1,2
1,-4932.965,4914.411,95.112,-159.499,0,0.16000,-0.24000,9.600,-0.480,825.000,375.000,675.000,425.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,550.000,725.000,675.000,-1,1,0,1,1,2,0,0,0,0,2,2,2,2,1,1,1,2
2,-4946.516,4909.537,95.234,-160.219,0,0.24000,-0.36000,14.400,-0.720,800.000,375.000,650.000,425.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,525.000,750.000,650.000,-1,1,0,1,1,2,0,1,0,0,2,2,2,2,1,1,1,2
3,-4964.689,4903.343,95.438,-161.179,0,0.32000,-0.48000,19.200,-0.960,750.000,375.000,650.000,425.000,-1,325.000,350.000,275.000,275.000,-1,-1,-1,-1,500.000,800.000,625.000,-1,1,0,1,1,2,0,1,0,0,2,2,2,2,1,1,1,2
4,-4987.563,4896.078,95.761,-162.379,0,0.40000,-0.60000,24.000,-1.200,700.000,375.000,625.000,425.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,475.000,900.000,575.000,-1,1,0,1,1,2,0,1,0,0,2,2,2,2,1,1,1,2
5,-5015.222,4888.052,96.243,-163.819,0,0.48000,-0.72000,28.800,-1.440,625.000,375.000,600.000,425.000,-1,325.000,325.000,275.000,275.000,-1,-1,-1,-1,450.000,1000.000,525.000,-1,1,1,1,1,2,1,1,0,0,2,2,2,2,1,0,1,2
6,-5047.752,4879.639,96.934,-165.499,0,0.56000,-0.84000,33.600,-1.680,550.000,350.000,600.000,425.000,-1,300.000,300.000,275.000,275.000,-1,-1,-1,-1,425.000,975.000,475.000,-1,1,1,1,1,2,1,1,0,0,2,2,2,2,1,0,1,2
7,-5085.230,4871.274,97.887,-167.419,0,0.64000,-0.96000,38.400,-1.920,475.000,325.000,575.000,450.000,-1,275.000,300.000,275.000,275.000,-1,-1,-1,-1,375.000,975.000,425.000,-1,1,1,1,0,2,1,1,0,0,2,2,2,2,1,0,1,2
8,-5127.686,4863.294,99.145,-169.355,0,0.72000,-0.96800,43.200,-1.936,400.000,275.000,575.000,450.000,-1,250.000,300.000,275.000,275.000,-1,-1,-1,-1,350.000,950.000,350.000,-1,1,1,1,0,2,1,1,0,0,2,2,2,2,1,0,1,2
9,-5175.131,4856.015,100.745,-171.277,0,0.80000,-0.96105,48.000,-1.922,325.000,250.000,575.000,450.000,-1,250.000,300.000,275.000,275.000,-1,-1,-1,-1,300.000,950.000,300.000,-1,1,1,1,0,2,1,1,0,0,2,2,2,2,1,0,1,2
10,-5227.558,4849.748,102.439,-173.183,0,0.88000,-0.95304,52.800,-1.906,250.000,225.000,575.000,450.000,-1,225.000,300.000,275.000,275.000,-1,-1,-1,-1,275.000,925.000,225.000,-1,1,1,1,0,2,1,1,0,0,2,2,2,2,1,0,1,2
11,-5282.309,4845.026,104.519,-175.071,0,0.91590,-0.94378,54.954,-1.888,175.000,200.000,600.000,450.000,-1,200.000,300.000,300.000,275.000,-1,-1,-1,-1,250.000,950.000,175.000,-1,1,1,1,0,2,1,1,0,0,2,2,2,2,1,0,1,2
12,-5337.345,4842.081,113.216,-176.937,0,0.91859,-0.93333,55.115,-1.867,175.000,225.000,-1,500.000,-1,225.000,350.000,375.000,250.000,-1,-1,-1,-1,275.000,-1,150.000,-1,1,1,2,0,2,1,1,0,0,2,2,2,2,1,2,1,2
13,-5392.546,4840.906,121.667,-178.781,0,0.92021,-0.92178,55.213,-1.844,150.000,225.000,-1,575.000,-1,250.000,450.000,450.000,225.000,-1,-1,875.000,500.000,275.000,-1,150.000,-1,1,1,2,0,2,1,1,0,0,2,2,0,0,1,2,1,2
14,-5447.778,4841.484,129.721,-180.599,0,0.92059,-0.90909,55.235,-1.818,125.000,250.000,-1,625.000,-1,300.000,550.000,550.000,225.000,-1,475.000,150.000,325.000,325.000,-1,125.000,-1,1,1,2,0,2,1,0,0,0,2,0,0,0,1,2,1,2
15,-5502.901,4843.784,137.235,-182.390,0,0.91952,-0.89521,55.171,-1.790,125.000,275.000,-1,700.000,-1,350.000,625.000,600.000,200.000,-1,275.000,100.000,250.000,350.000,-1,125.000,-1,1,1,2,0,2,1,0,1,0,2,0,0,0,1,2,1,2
16,-5557.765,4847.765,144.077,-184.150,0,0.91680,-0.88012,55.008,-1.760,100.000,300.000,-1,750.000,-1,450.000,675.000,450.000,200.000,-1,250.000,75.000,200.000,425.000,-1,125.000,-1,1,1,2,0,2,1,0,1,0,2,0,0,0,1,2,1,2
17,-5612.211,4853.370,150.127,-185.877,0,0.91223,-0.86381,54.734,-1.728,100.000,375.000,-1,800.000,-1,700.000,750.000,325.000,200.000,-1,225.000,50.000,175.000,-1,-1,100.000,-1,1,1,2,0,2,1,0,1,0,2,0,0,0,2,2,1,2
18,-327.966,-8855.085,-327.808,-45.525,1,0.00000,0.00000,54.339,-1.693,-1,350.000,-1,375.000,-1,300.000,300.000,300.000,125.000,-1,325.000,300.000,475.000,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,2,2
19,-324.589,-8858.496,-327.651,-45.285,0,0.08000,0.12000,4.800,0.240,-1,350.000,-1,375.000,-1,300.000,300.000,300.000,125.000,-1,325.000,300.000,475.000,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,2,2
20,-317.778,-8865.261,-327.339,-44.805,0,0.16000,0.24000,9.600,0.480,-1,350.000,-1,375.000,-1,300.000,300.000,300.000,125.000,-1,325.000,300.000,475.000,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,2,2
21,-307.434,-8875.279,-326.876,-44.085,0,0.24000,0.36000,14.400,0.720,-1,350.000,-1,375.000,-1,300.000,300.000,300.000,125.000,-1,325.000,300.000,475.000,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,2,2
22,-293.451,-8888.437,-326.267,-43.258,0,0.32000,0.41333,19.200,0.827,-1,375.000,-1,375.000,-1,300.000,300.000,300.000,125.000,-1,300.000,300.000,450.000,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,2,2
23,-275.737,-8904.630,-324.039,-42.431,0,0.40000,0.41391,24.000,0.828,-1,350.000,-1,375.000,-1,300.000,300.000,300.000,150.000,-1,400.000,400.000,450.000,600.000,650.000,975.000,-1,2,0,2,0,2,0,0,0,1,2,0,0,1,0,0,0,2
24,-254.201,-8923.751,-320.731,-41.601,0,0.48000,0.41502,28.800,0.830,875.000,350.000,-1,375.000,-1,300.000,300.000,300.000,150.000,-1,600.000,625.000,450.000,575.000,650.000,850.000,-1,0,0,2,0,2,0,0,0,1,2,0,1,1,0,0,0,2
25,-230.767,-8943.954,-317.557,-40.767,0,0.51567,0.41687,30.940,0.834,775.000,350.000,-1,375.000,-1,300.000,300.000,300.000,175.000,-1,775.000,700.000,450.000,550.000,650.000,750.000,-1,0,0,2,0,2,0,0,0,1,2,0,1,1,0,0,0,2
26,-207.833,-8963.149,-314.821,-39.928,0,0.49845,0.41945,29.907,0.839,700.000,325.000,-1,375.000,-1,275.000,300.000,275.000,200.000,-1,900.000,775.000,400.000,550.000,625.000,700.000,-1,0,0,2,0,2,0,0,0,1,2,0,1,1,0,0,0,2
27,-185.373,-8981.391,-312.492,-39.083,0,0.48223,0.42251,28.934,0.845,650.000,325.000,-1,375.000,-1,275.000,300.000,275.000,225.000,-1,1000.000,850.000,350.000,525.000,625.000,650.000,-1,0,0,2,0,2,0,0,0,1,2,0,1,1,0,0,0,2
28,-163.361,-8998.731,-310.540,-38.231,0,0.46703,0.42600,28.022,0.852,625.000,325.000,-1,375.000,-1,275.000,300.000,275.000,250.000,-1,-1,900.000,325.000,525.000,625.000,625.000,-1,0,0,2,0,2,0,0,0,1,2,2,1,1,0,0,0,2
29,-141.768,-9015.223,-308.942,-37.371,0,0.45285,0.42988,27.171,0.860,600.000,325.000,-1,375.000,-1,275.000,300.000,275.000,275.000,-1,-1,900.000,300.000,525.000,625.000,600.000,-1,0,0,2,0,2,0,0,0,1,2,2,1,1,0,0,0,2
30,-120.563,-9030.916,-307.674,-36.503,0,0.43967,0.43408,26.380,0.868,600.000,325.000,-1,375.000,-1,275.000,300.000,275.000,300.000,-1,-1,875.000,300.000,525.000,625.000,600.000,-1,0,0,2,0,2,0,0,0,1,2,2,1,1,0,0,0,2
31,-99.715,-9045.856,-306.716,-35.626,0,0.42748,0.43858,25.649,0.877,600.000,325.000,-1,375.000,-1,275.000,300.000,275.000,325.000,-1,-1,875.000,275.000,525.000,625.000,600.000,-1,0,0,2,0,2,0,0,0,1,2,2,1,1,0,0,0,2
32,-79.192,-9060.087,-305.961,-34.739,0,0.41623,0.44335,24.974,0.887,625.000,325.000,-1,375.000,-1,275.000,300.000,275.000,350.000,-1,975.000,850.000,275.000,525.000,625.000,625.000,-1,0,0,2,0,2,0,0,0,1,2,1,1,1,0,0,0,2
33,-58.964,-9073.651,-305.446,-33.842,0,0.40591,0.44834,24.354,0.897,675.000,325.000,-1,375.000,-1,275.000,300.000,275.000,375.000,-1,925.000,850.000,275.000,525.000,625.000,650.000,-1,0,0,2,0,2,0,0,0,1,2,1,1,1,0,0,0,2
