timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-6886.869,-7538.439,29.352,84.986,1,0.08000,0.12000,4.800,0.240,-1,375.000,-1,325.000,650.000,300.000,275.000,425.000,275.000,350.000,325.000,-1,-1,700.000,550.000,-1,725.000,2,0,2,0,0,0,0,1,0,1,1,2,2,0,0,2,0
1,-6886.110,-7528.869,28.842,85.466,0,0.16000,0.24000,9.600,0.480,-1,375.000,-1,325.000,675.000,300.000,275.000,425.000,275.000,350.000,350.000,-1,-1,700.000,550.000,-1,750.000,2,0,2,0,0,0,0,1,0,1,1,2,2,0,0,2,0
2,-6885.152,-7514.501,28.092,86.186,0,0.24000,0.36000,14.400,0.720,-1,375.000,-1,325.000,725.000,300.000,275.000,425.000,275.000,350.000,375.000,-1,-1,700.000,575.000,-1,800.000,2,0,2,0,0,0,0,1,0,1,1,2,2,0,0,2,0
3,-6884.196,-7495.324,27.117,87.146,0,0.32000,0.48000,19.200,0.960,-1,375.000,-1,325.000,775.000,300.000,300.000,425.000,275.000,350.000,-1,-1,-1,700.000,575.000,-1,850.000,2,0,2,0,0,0,0,1,0,1,2,2,2,0,0,2,0
4,-6883.504,-7471.334,25.936,88.346,0,0.40000,0.60000,24.000,1.200,-1,375.000,-1,350.000,850.000,300.000,300.000,400.000,275.000,350.000,-1,-1,-1,700.000,575.000,-1,950.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
5,-6883.396,-7442.535,24.570,89.786,0,0.48000,0.72000,28.800,1.440,-1,375.000,-1,350.000,950.000,300.000,300.000,400.000,275.000,350.000,-1,-1,-1,725.000,600.000,-1,-1,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,2
6,-6884.256,-7408.946,23.042,91.466,0,0.56000,0.84000,33.600,1.680,-1,375.000,-1,350.000,-1,300.000,300.000,375.000,275.000,375.000,-1,-1,-1,725.000,625.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
7,-6886.398,-7372.753,21.465,93.386,0,0.60426,0.96000,36.256,1.920,-1,375.000,-1,350.000,-1,300.000,300.000,375.000,300.000,375.000,-1,-1,-1,725.000,625.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
8,-6889.175,-7341.421,20.149,95.066,0,0.52426,0.84000,31.456,1.680,-1,400.000,-1,350.000,-1,300.000,300.000,350.000,300.000,375.000,-1,-1,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
9,-6892.196,-7314.937,19.068,96.506,0,0.44426,0.72000,26.656,1.440,-1,400.000,-1,375.000,-1,300.000,300.000,350.000,300.000,400.000,-1,-1,-1,750.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
10,-6895.127,-7293.278,18.203,97.706,0,0.36426,0.60000,21.856,1.200,-1,400.000,-1,375.000,-1,325.000,300.000,350.000,300.000,400.000,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
11,-6897.697,-7276.417,17.540,98.666,0,0.28426,0.48000,17.056,0.960,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,400.000,-1,-1,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
12,-6899.695,-7264.326,17.073,99.386,0,0.20426,0.36000,12.256,0.720,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,400.000,-1,-1,-1,775.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
13,-6900.973,-7256.980,16.802,99.866,0,0.12426,0.24000,7.456,0.480,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,400.000,-1,-1,-1,775.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
