iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm_is_obstacle,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm_is_obstacle,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm_is_obstacle,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm_is_obstacle,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm_is_obstacle,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm_is_obstacle,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm_is_obstacle,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm_is_obstacle,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm_is_obstacle,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm_is_obstacle,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm_is_obstacle,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm_is_obstacle,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm_is_obstacle
2026-03-22T00:02:18Z,799.462,2739,-5700,-10083.900391,1441.700073,334.300018,-8.400001,-0.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:18Z,799.693,2740,-5700,-10083.900391,1441.700073,334.300018,-8.400001,-0.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:18Z,799.926,2741,-5700,-10083.900391,1441.700073,334.300018,-8.400001,-0.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:18Z,800.149,2742,-5700.600098,-10082.700195,1441.5,335.100006,-7.9,0.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:19Z,800.378,2743,-5700.600098,-10082.700195,1441.5,335.100006,-7.9,0.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:19Z,800.604,2744,-5700.600098,-10082.700195,1441.5,335.100006,-7.9,0.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:19Z,800.841,2745,-5700.600098,-10082.700195,1441.5,335.100006,-7.9,0.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2026-03-22T00:02:19Z,801.080,2746,-5701,-10081.5,1441.300049,339,-7,-1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:20Z,801.320,2747,-5701,-10081.5,1441.300049,339,-7,-1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:20Z,801.545,2748,-5701,-10081.5,1441.300049,339,-7,-1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:20Z,801.775,2749,-5701,-10081.5,1441.300049,339,-7,-1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:20Z,801.995,2750,-5701.200195,-10080.400391,1441.200073,345.899994,-7.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:20Z,802.218,2751,-5701.200195,-10080.400391,1441.200073,345.899994,-7.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:21Z,802.439,2752,-5701.200195,-10080.400391,1441.200073,345.899994,-7.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:21Z,802.675,2753,-5701.200195,-10080.400391,1441.200073,345.899994,-7.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:21Z,802.901,2754,-5701.200195,-10080.400391,1441.200073,345.899994,-7.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:21Z,803.140,2755,-5701.200195,-10079.100586,1441,357.100006,-7.5,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:22Z,803.358,2756,-5701.200195,-10079.100586,1441,357.100006,-7.5,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:22Z,803.581,2757,-5701.200195,-10079.100586,1441,357.100006,-7.5,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:22Z,803.811,2758,-5701.200195,-10079.100586,1441,357.100006,-7.5,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:22Z,804.052,2759,-5701,-10077.900391,1440.900024,8.6,-6.8,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:22Z,804.273,2760,-5701,-10077.900391,1440.900024,8.6,-6.8,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:23Z,804.515,2761,-5701,-10077.900391,1440.900024,8.6,-6.8,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:23Z,804.746,2762,-5701,-10077.900391,1440.900024,8.6,-6.8,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:23Z,804.988,2763,-5700.5,-10076.600586,1440.700073,19.6,-5.7,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:23Z,805.225,2764,-5700.5,-10076.600586,1440.700073,19.6,-5.7,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:24Z,805.464,2765,-5700.5,-10076.600586,1440.700073,19.6,-5.7,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:24Z,805.700,2766,-5700.5,-10076.600586,1440.700073,19.6,-5.7,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:24Z,805.925,2767,-5700.5,-10076.600586,1440.700073,19.6,-5.7,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:24Z,806.198,2768,-5699.700195,-10075.5,1440.599976,31.4,-4.6,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:25Z,806.433,2769,-5699.700195,-10075.5,1440.599976,31.4,-4.6,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:25Z,806.667,2770,-5699.700195,-10075.5,1440.599976,31.4,-4.6,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:25Z,806.895,2771,-5699.700195,-10075.5,1440.599976,31.4,-4.6,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:25Z,807.126,2772,-5698.800293,-10074.600586,1440.5,43.5,-2.9,-8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:26Z,807.363,2773,-5698.800293,-10074.600586,1440.5,43.5,-2.9,-8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:26Z,807.598,2774,-5698.800293,-10074.600586,1440.5,43.5,-2.9,-8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:26Z,807.836,2775,-5698.800293,-10074.600586,1440.5,43.5,-2.9,-8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:26Z,808.077,2776,-5697.700195,-10074,1440.5,54.900002,-1.2,-8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:27Z,808.318,2777,-5697.700195,-10074,1440.5,54.900002,-1.2,-8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:27Z,808.553,2778,-5697.700195,-10074,1440.5,54.900002,-1.2,-8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:27Z,808.798,2779,-5697.700195,-10074,1440.5,54.900002,-1.2,-8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:27Z,809.035,2780,-5696.5,-10073.5,1440.5,65.700005,0.1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:27Z,809.274,2781,-5696.5,-10073.5,1440.5,65.700005,0.1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:28Z,809.522,2782,-5696.5,-10073.5,1440.5,65.700005,0.1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:28Z,809.758,2783,-5696.5,-10073.5,1440.5,65.700005,0.1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:28Z,809.999,2784,-5695.300293,-10073.299805,1440.5,76.599998,1.3,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:28Z,810.235,2785,-5695.300293,-10073.299805,1440.5,76.599998,1.3,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:29Z,810.485,2786,-5695.300293,-10073.299805,1440.5,76.599998,1.3,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:29Z,810.723,2787,-5695.300293,-10073.299805,1440.5,76.599998,1.3,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:29Z,810.954,2788,-5694.100098,-10073.400391,1440.599976,91.099998,2.4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:29Z,811.194,2789,-5694.100098,-10073.400391,1440.599976,91.099998,2.4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:30Z,811.426,2790,-5694.100098,-10073.400391,1440.599976,91.099998,2.4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:30Z,811.657,2791,-5694.100098,-10073.400391,1440.599976,91.099998,2.4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:30Z,811.888,2792,-5694.100098,-10073.400391,1440.599976,91.099998,2.4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:30Z,812.167,2793,-5693,-10073.700195,1440.700073,102.5,6.1,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:31Z,812.451,2794,-5693,-10073.700195,1440.700073,102.5,6.1,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:31Z,812.741,2795,-5693,-10073.700195,1440.700073,102.5,6.1,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:31Z,812.994,2796,-5692.100098,-10074.200195,1440.800049,111.700005,7.5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:31Z,813.221,2797,-5692.100098,-10074.200195,1440.800049,111.700005,7.5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:32Z,813.448,2798,-5692.100098,-10074.200195,1440.800049,111.700005,7.5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:32Z,813.703,2799,-5692.100098,-10074.200195,1440.800049,111.700005,7.5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:32Z,814.106,2800,-5691.300293,-10074.700195,1441,118.200005,8.400001,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:33Z,814.360,2801,-5691.300293,-10074.700195,1441,118.200005,8.400001,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:33Z,814.586,2802,-5691.300293,-10074.700195,1441,118.200005,8.400001,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:33Z,814.808,2803,-5691.300293,-10074.700195,1441,118.200005,8.400001,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:34Z,815.228,2804,-5690.600098,-10075.100586,1441.099976,123.800003,7,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:34Z,815.833,2805,-5690.600098,-10075.100586,1441.099976,123.800003,7,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:34Z,816.068,2806,-5689.800293,-10075.5,1441.099976,129.800003,4.6,-4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:34Z,816.291,2807,-5689.800293,-10075.5,1441.099976,129.800003,4.6,-4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:35Z,816.519,2808,-5689.800293,-10075.5,1441.099976,129.800003,4.6,-4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:35Z,816.754,2809,-5689.800293,-10075.5,1441.099976,129.800003,4.6,-4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:35Z,816.985,2810,-5689.300293,-10076,1441.099976,137.400009,3.8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:35Z,817.247,2811,-5689.300293,-10076,1441.099976,137.400009,3.8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:36Z,817.486,2812,-5689.300293,-10076,1441.099976,137.400009,3.8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T00:02:36Z,817.727,2813,-5689.300293,-10076,1441.099976,137.400009,3.8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
