iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm_is_obstacle,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm_is_obstacle,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm_is_obstacle,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm_is_obstacle,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm_is_obstacle,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm_is_obstacle,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm_is_obstacle,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm_is_obstacle,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm_is_obstacle,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm_is_obstacle,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm_is_obstacle,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm_is_obstacle,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm_is_obstacle
2026-03-21T23:48:58Z,0.000,0,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:48:58Z,0.220,1,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:48:59Z,0.439,2,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:48:59Z,0.669,3,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:48:59Z,0.909,4,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:48:59Z,1.133,5,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:00Z,1.356,6,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:00Z,1.582,7,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:00Z,1.805,8,-5664,-10080,1440.400024,167.600006,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:00Z,2.023,9,-5664,-10080,1440.400024,167.400009,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:00Z,2.247,10,-5664,-10080,1440.400024,167.400009,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:01Z,2.509,11,-5664,-10080,1440.400024,167.400009,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:01Z,2.739,12,-5664,-10080,1440.400024,167.400009,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:01Z,2.980,13,-5664,-10080.100586,1440.400024,167,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:01Z,3.216,14,-5664,-10080.100586,1440.400024,167,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:02Z,3.473,15,-5664,-10080.100586,1440.400024,167,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:02Z,3.733,16,-5664,-10080.100586,1440.400024,167,2.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:02Z,3.955,17,-5664,-10080.100586,1440.400024,166.300003,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:02Z,4.178,18,-5664,-10080.100586,1440.400024,166.300003,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:03Z,4.403,19,-5664,-10080.100586,1440.400024,166.300003,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:03Z,4.628,20,-5664,-10080.100586,1440.400024,166.300003,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:03Z,4.860,21,-5664,-10080.100586,1440.400024,166.300003,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:03Z,5.098,22,-5663.899902,-10080.200195,1440.400024,165.400009,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:04Z,5.323,23,-5663.899902,-10080.200195,1440.400024,165.400009,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:04Z,5.544,24,-5663.899902,-10080.200195,1440.400024,165.400009,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:04Z,5.772,25,-5663.899902,-10080.200195,1440.400024,165.400009,2.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:04Z,6.029,26,-5663.800293,-10080.299805,1440.400024,163.800003,2.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:04Z,6.256,27,-5663.800293,-10080.299805,1440.400024,163.800003,2.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:05Z,6.482,28,-5663.800293,-10080.299805,1440.400024,163.800003,2.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:05Z,6.709,29,-5663.800293,-10080.299805,1440.400024,163.800003,2.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:05Z,6.937,30,-5663.800293,-10080.400391,1440.400024,162.199997,2.5,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:05Z,7.167,31,-5663.800293,-10080.400391,1440.400024,162.199997,2.5,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:06Z,7.398,32,-5663.800293,-10080.400391,1440.400024,162.199997,2.5,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:06Z,7.636,33,-5663.800293,-10080.400391,1440.400024,162.199997,2.5,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:06Z,7.893,34,-5663.700195,-10080.5,1440.400024,160.100006,2.3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:06Z,8.116,35,-5663.700195,-10080.5,1440.400024,160.100006,2.3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:07Z,8.344,36,-5663.700195,-10080.5,1440.400024,160.100006,2.3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:07Z,8.568,37,-5663.700195,-10080.5,1440.400024,160.100006,2.3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:07Z,8.808,38,-5663.700195,-10080.5,1440.400024,160.100006,2.3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:07Z,9.028,39,-5663.5,-10080.700195,1440.400024,157.5,2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:07Z,9.265,40,-5663.5,-10080.700195,1440.400024,157.5,2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:08Z,9.507,41,-5663.5,-10080.700195,1440.400024,157.5,2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:08Z,9.747,42,-5663.5,-10080.700195,1440.400024,157.5,2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:08Z,10.001,43,-5663.399902,-10080.799805,1440.400024,155.100006,1.9,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:08Z,10.235,44,-5663.399902,-10080.799805,1440.400024,155.100006,1.9,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:09Z,10.477,45,-5663.399902,-10080.799805,1440.400024,155.100006,1.9,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:09Z,10.727,46,-5663.399902,-10080.799805,1440.400024,155.100006,1.9,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:09Z,10.984,47,-5663.399902,-10080.799805,1440.400024,155.100006,1.9,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:09Z,11.239,48,-5663.200195,-10081,1440.400024,152.199997,1.8,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:10Z,11.474,49,-5663.200195,-10081,1440.400024,152.199997,1.8,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:10Z,11.712,50,-5663.200195,-10081,1440.400024,152.199997,1.8,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:10Z,11.956,51,-5663.100098,-10081.200195,1440.5,148.900009,1.6,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:10Z,12.210,52,-5663.100098,-10081.200195,1440.5,148.900009,1.6,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:11Z,12.468,53,-5663.100098,-10081.200195,1440.5,148.900009,1.6,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:11Z,12.744,54,-5663.100098,-10081.200195,1440.5,148.900009,1.6,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:11Z,13.003,55,-5662.800293,-10081.299805,1440.5,145.5,1.4,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:11Z,13.251,56,-5662.800293,-10081.299805,1440.5,145.5,1.4,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:12Z,13.510,57,-5662.800293,-10081.299805,1440.5,145.5,1.4,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:12Z,13.778,58,-5662.800293,-10081.299805,1440.5,145.5,1.4,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-21T23:49:12Z,14.041,59,-5662.5,-10081.600586,1440.5,141.100006,1.2,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
